rid,eu_name,authorid,match_type,host_id,eu_text,field_name,share,rnk,sim
4170,Jose Antonio Iriarte Mugica,A5055809832,fuzzy,,Social sciences & humanities,Internal medicine,0.14285714285714285,2,0.7196084856987
4170,Jose Antonio Iriarte Mugica,A5055809832,fuzzy,,Social sciences & humanities,Endocrinology,0.14285714285714285,3,0.7196084856987
4170,Jose Antonio Iriarte Mugica,A5068458894,fuzzy,,Social sciences & humanities,Internal medicine,0.1875,1,0.7129838466644287
4170,Jose Antonio Iriarte Mugica,A5068458894,fuzzy,,Social sciences & humanities,Humanities,0.125,2,0.7129838466644287
4170,Jose Antonio Iriarte Mugica,A5068458894,fuzzy,,Social sciences & humanities,Nursing,0.125,3,0.7129838466644287
4170,Jose Antonio Iriarte Mugica,A5003476657,fuzzy,,Social sciences & humanities,Humanities,1.0,1,0.7056878805160522
4170,Jose Antonio Iriarte Mugica,A5055146644,fuzzy,,Social sciences & humanities,Humanities,1.0,1,0.7056878805160522
4170,Jose Antonio Iriarte Mugica,A5061961308,fuzzy,,Social sciences & humanities,Ecology,1.0,1,0.6940257549285889
4170,Jose Antonio Iriarte Mugica,A5082732445,fuzzy,,Social sciences & humanities,Internal medicine,0.2727272727272727,1,0.6762058138847351
4170,Jose Antonio Iriarte Mugica,A5082732445,fuzzy,,Social sciences & humanities,Surgery,0.2727272727272727,2,0.6762058138847351
4170,Jose Antonio Iriarte Mugica,A5082732445,fuzzy,,Social sciences & humanities,Optics,0.09090909090909091,3,0.6762058138847351
4170,Jose Antonio Iriarte Mugica,A5033814050,fuzzy,,Social sciences & humanities,Molecular biology,0.5,1,0.6719235181808472
4170,Jose Antonio Iriarte Mugica,A5033814050,fuzzy,,Social sciences & humanities,Food science,0.5,2,0.6719235181808472
4170,Jose Antonio Iriarte Mugica,A5046320112,fuzzy,,Social sciences & humanities,Ophthalmology,0.16666666666666666,1,0.6460299491882324
4170,Jose Antonio Iriarte Mugica,A5046320112,fuzzy,,Social sciences & humanities,Psychiatry,0.16666666666666666,2,0.6460299491882324
4170,Jose Antonio Iriarte Mugica,A5046320112,fuzzy,,Social sciences & humanities,Optometry,0.16666666666666666,3,0.6460299491882324
4170,Jose Antonio Iriarte Mugica,A5003203490,fuzzy,,Social sciences & humanities,Internal medicine,0.2,1,0.6036766767501831
4170,Jose Antonio Iriarte Mugica,A5003203490,fuzzy,,Social sciences & humanities,Pathology,0.2,2,0.6036766767501831
4170,Jose Antonio Iriarte Mugica,A5003203490,fuzzy,,Social sciences & humanities,Humanities,0.2,3,0.6036766767501831
4170,Jose Antonio Iriarte Mugica,A5044958877,fuzzy,,Social sciences & humanities,Neuroscience,1.0,1,0.602314829826355
4170,Jose Antonio Iriarte Mugica,A5090930196,fuzzy,,Social sciences & humanities,Biochemistry,0.3333333333333333,1,0.5887458324432373
4170,Jose Antonio Iriarte Mugica,A5090930196,fuzzy,,Social sciences & humanities,Botany,0.3333333333333333,2,0.5887458324432373
4170,Jose Antonio Iriarte Mugica,A5090930196,fuzzy,,Social sciences & humanities,Microbiology,0.3333333333333333,3,0.5887458324432373
4170,Jose Antonio Iriarte Mugica,A5006473815,fuzzy,,Social sciences & humanities,,,,
4170,Jose Antonio Iriarte Mugica,A5049667718,fuzzy,,Social sciences & humanities,,,,
4173,Evelyn Sharon Ruppert,A5021340448,alias,,Social sciences & humanities,Law,0.10395010395010396,1,0.9188971519470215
4173,Evelyn Sharon Ruppert,A5021340448,alias,,Social sciences & humanities,Data science,0.05405405405405406,2,0.9188971519470215
4173,Evelyn Sharon Ruppert,A5021340448,alias,,Social sciences & humanities,Public relations,0.05197505197505198,3,0.9188971519470215
4176,Daniel Li Chen,A5017324980,fuzzy,I4210092408,Social sciences & humanities,Law,0.14389140271493212,1,0.8677371144294739
4176,Daniel Li Chen,A5017324980,fuzzy,I4210092408,Social sciences & humanities,Social psychology,0.0760180995475113,2,0.8677371144294739
4176,Daniel Li Chen,A5017324980,fuzzy,I4210092408,Social sciences & humanities,Artificial intelligence,0.03800904977375565,3,0.8677371144294739
4176,Daniel Li Chen,A5060190552,fuzzy,I4210092408,Social sciences & humanities,Law,0.18867924528301888,1,0.8488361239433289
4176,Daniel Li Chen,A5060190552,fuzzy,I4210092408,Social sciences & humanities,Criminology,0.11320754716981132,2,0.8488361239433289
4176,Daniel Li Chen,A5060190552,fuzzy,I4210092408,Social sciences & humanities,Gender studies,0.07547169811320754,3,0.8488361239433289
4176,Daniel Li Chen,A5080621841,fuzzy,I4210092408,Social sciences & humanities,Law,0.1509433962264151,1,0.8243913650512695
4176,Daniel Li Chen,A5080621841,fuzzy,I4210092408,Social sciences & humanities,Statistics,0.11320754716981132,2,0.8243913650512695
4176,Daniel Li Chen,A5080621841,fuzzy,I4210092408,Social sciences & humanities,Social psychology,0.11320754716981132,3,0.8243913650512695
4176,Daniel Li Chen,A5091408593,fuzzy,I4210092408,Social sciences & humanities,Law,0.24489795918367346,1,0.8229395151138306
4176,Daniel Li Chen,A5091408593,fuzzy,I4210092408,Social sciences & humanities,Programming language,0.12244897959183673,2,0.8229395151138306
4176,Daniel Li Chen,A5091408593,fuzzy,I4210092408,Social sciences & humanities,Mathematical analysis,0.08163265306122448,3,0.8229395151138306
4176,Daniel Li Chen,A5100696404,fuzzy,I4210092408,Social sciences & humanities,Biomedical engineering,0.053487644666875195,1,0.7998842000961304
4176,Daniel Li Chen,A5100696404,fuzzy,I4210092408,Social sciences & humanities,Composite material,0.04410384735689709,2,0.7998842000961304
4176,Daniel Li Chen,A5100696404,fuzzy,I4210092408,Social sciences & humanities,Artificial intelligence,0.04128870816390366,3,0.7998842000961304
4176,Daniel Li Chen,A5020637369,fuzzy,I4210092408,Social sciences & humanities,Law,0.2222222222222222,1,0.7964750528335571
4176,Daniel Li Chen,A5020637369,fuzzy,I4210092408,Social sciences & humanities,Social psychology,0.2222222222222222,2,0.7964750528335571
4176,Daniel Li Chen,A5020637369,fuzzy,I4210092408,Social sciences & humanities,Artificial intelligence,0.1111111111111111,3,0.7964750528335571
4176,Daniel Li Chen,A5054909248,fuzzy,I4210092408,Social sciences & humanities,Law,0.15151515151515152,1,0.7888714671134949
4176,Daniel Li Chen,A5054909248,fuzzy,I4210092408,Social sciences & humanities,Finance,0.10606060606060606,2,0.7888714671134949
4176,Daniel Li Chen,A5054909248,fuzzy,I4210092408,Social sciences & humanities,Accounting,0.09090909090909091,3,0.7888714671134949
4176,Daniel Li Chen,A5100696399,fuzzy,I4210092408,Social sciences & humanities,Immunology,0.14207650273224043,1,0.7851806282997131
4176,Daniel Li Chen,A5100696399,fuzzy,I4210092408,Social sciences & humanities,Internal medicine,0.11475409836065574,2,0.7851806282997131
4176,Daniel Li Chen,A5100696399,fuzzy,I4210092408,Social sciences & humanities,Genetics,0.11475409836065574,3,0.7851806282997131
4176,Daniel Li Chen,A5062328417,fuzzy,I4210092408,Social sciences & humanities,Law,0.16363636363636364,1,0.7814818620681763
4176,Daniel Li Chen,A5062328417,fuzzy,I4210092408,Social sciences & humanities,Criminology,0.10909090909090909,2,0.7814818620681763
4176,Daniel Li Chen,A5062328417,fuzzy,I4210092408,Social sciences & humanities,Statistics,0.07272727272727272,3,0.7814818620681763
4176,Daniel Li Chen,A5018904107,fuzzy,I4210092408,Social sciences & humanities,Law,0.3125,1,0.7807409167289734
4176,Daniel Li Chen,A5018904107,fuzzy,I4210092408,Social sciences & humanities,Labour economics,0.125,2,0.7807409167289734
4176,Daniel Li Chen,A5018904107,fuzzy,I4210092408,Social sciences & humanities,Management,0.125,3,0.7807409167289734
4176,Daniel Li Chen,A5071538035,fuzzy,I4210092408,Social sciences & humanities,Epistemology,0.14285714285714285,1,0.7653357982635498
4176,Daniel Li Chen,A5071538035,fuzzy,I4210092408,Social sciences & humanities,Positive economics,0.14285714285714285,2,0.7653357982635498
4176,Daniel Li Chen,A5071538035,fuzzy,I4210092408,Social sciences & humanities,Microeconomics,0.14285714285714285,3,0.7653357982635498
4176,Daniel Li Chen,A5034007809,fuzzy,I4210092408,Social sciences & humanities,Algorithm,0.25,1,0.7415731549263
4176,Daniel Li Chen,A5034007809,fuzzy,I4210092408,Social sciences & humanities,Political economy,0.25,2,0.7415731549263
4176,Daniel Li Chen,A5034007809,fuzzy,I4210092408,Social sciences & humanities,Law and economics,0.25,3,0.7415731549263
4176,Daniel Li Chen,A5079510738,fuzzy,I4210092408,Social sciences & humanities,Mathematical analysis,0.125,1,0.7252877354621887
4176,Daniel Li Chen,A5079510738,fuzzy,I4210092408,Social sciences & humanities,Macroeconomics,0.125,2,0.7252877354621887
4176,Daniel Li Chen,A5079510738,fuzzy,I4210092408,Social sciences & humanities,Labour economics,0.125,3,0.7252877354621887
4176,Daniel Li Chen,A5023429436,fuzzy,I4210092408,Social sciences & humanities,Social psychology,0.21739130434782608,1,0.6867299675941467
4176,Daniel Li Chen,A5023429436,fuzzy,I4210092408,Social sciences & humanities,Machine learning,0.13043478260869565,2,0.6867299675941467
4176,Daniel Li Chen,A5023429436,fuzzy,I4210092408,Social sciences & humanities,Artificial intelligence,0.13043478260869565,3,0.6867299675941467
4183,Erik Petrus Antonius Maria Bakkers,A5041376320,fuzzy,I98358874,Physical sciences & engineering,Optoelectronics,0.16653786707882534,1,0.8962891101837158
4183,Erik Petrus Antonius Maria Bakkers,A5041376320,fuzzy,I98358874,Physical sciences & engineering,Condensed matter physics,0.1472179289026275,2,0.8962891101837158
4183,Erik Petrus Antonius Maria Bakkers,A5041376320,fuzzy,I98358874,Physical sciences & engineering,Nanotechnology,0.12828438948995363,3,0.8962891101837158
4183,Erik Petrus Antonius Maria Bakkers,A5107252008,fuzzy,I98358874,Physical sciences & engineering,Optoelectronics,0.19658119658119658,1,0.8957330584526062
4183,Erik Petrus Antonius Maria Bakkers,A5107252008,fuzzy,I98358874,Physical sciences & engineering,Optics,0.13675213675213677,2,0.8957330584526062
4183,Erik Petrus Antonius Maria Bakkers,A5107252008,fuzzy,I98358874,Physical sciences & engineering,Nanotechnology,0.10256410256410256,3,0.8957330584526062
4191,Manuel Alain Bibes,A5016698882,fuzzy,,Physical sciences & engineering,,,,
4193,Javier Jose Fernandez De Bobadilla De Olazabal,A5055751062,fuzzy,,Physical sciences & engineering,Operating system,0.11764705882352941,1,0.8307908773422241
4193,Javier Jose Fernandez De Bobadilla De Olazabal,A5055751062,fuzzy,,Physical sciences & engineering,Algorithm,0.11764705882352941,2,0.8307908773422241
4193,Javier Jose Fernandez De Bobadilla De Olazabal,A5055751062,fuzzy,,Physical sciences & engineering,Natural language processing,0.11764705882352941,3,0.8307908773422241
4193,Javier Jose Fernandez De Bobadilla De Olazabal,A5029632678,fuzzy,,Physical sciences & engineering,Humanities,1.0,1,0.5335833430290222
4196,Jose Maria Martell Berrocal,A5058907584,fuzzy,,Physical sciences & engineering,Organic chemistry,0.21298701298701297,1,0.8638039827346802
4196,Jose Maria Martell Berrocal,A5058907584,fuzzy,,Physical sciences & engineering,Polymer chemistry,0.1012987012987013,2,0.8638039827346802
4196,Jose Maria Martell Berrocal,A5058907584,fuzzy,,Physical sciences & engineering,Composite material,0.09090909090909091,3,0.8638039827346802
4196,Jose Maria Martell Berrocal,A5038937908,fuzzy,,Physical sciences & engineering,Audiology,0.11937716262975778,1,0.7451453804969788
4196,Jose Maria Martell Berrocal,A5038937908,fuzzy,,Physical sciences & engineering,Internal medicine,0.11072664359861592,2,0.7451453804969788
4196,Jose Maria Martell Berrocal,A5038937908,fuzzy,,Physical sciences & engineering,Surgery,0.10207612456747404,3,0.7451453804969788
4196,Jose Maria Martell Berrocal,A5000733337,fuzzy,,Physical sciences & engineering,Information retrieval,0.11594202898550725,1,0.7405276894569397
4196,Jose Maria Martell Berrocal,A5000733337,fuzzy,,Physical sciences & engineering,World Wide Web,0.10144927536231885,2,0.7405276894569397
4196,Jose Maria Martell Berrocal,A5000733337,fuzzy,,Physical sciences & engineering,Artificial intelligence,0.08695652173913043,3,0.7405276894569397
4196,Jose Maria Martell Berrocal,A5003362399,fuzzy,,Physical sciences & engineering,Humanities,0.2730496453900709,1,0.7252300977706909
4196,Jose Maria Martell Berrocal,A5003362399,fuzzy,,Physical sciences & engineering,Information retrieval,0.10638297872340426,2,0.7252300977706909
4196,Jose Maria Martell Berrocal,A5003362399,fuzzy,,Physical sciences & engineering,Artificial intelligence,0.0851063829787234,3,0.7252300977706909
4196,Jose Maria Martell Berrocal,A5055454761,fuzzy,,Physical sciences & engineering,Ophthalmology,0.25,1,0.6889378428459167
4196,Jose Maria Martell Berrocal,A5055454761,fuzzy,,Physical sciences & engineering,Optometry,0.1111111111111111,2,0.6889378428459167
4196,Jose Maria Martell Berrocal,A5055454761,fuzzy,,Physical sciences & engineering,Optics,0.1111111111111111,3,0.6889378428459167
4196,Jose Maria Martell Berrocal,A5103637892,fuzzy,,Physical sciences & engineering,Internal medicine,0.3333333333333333,1,0.6876320242881775
4196,Jose Maria Martell Berrocal,A5103637892,fuzzy,,Physical sciences & engineering,Surgery,0.16666666666666666,2,0.6876320242881775
4196,Jose Maria Martell Berrocal,A5103637892,fuzzy,,Physical sciences & engineering,Pathology,0.16666666666666666,3,0.6876320242881775
4196,Jose Maria Martell Berrocal,A5066738939,fuzzy,,Physical sciences & engineering,Operating system,0.25,1,0.6526512503623962
4196,Jose Maria Martell Berrocal,A5066738939,fuzzy,,Physical sciences & engineering,Software engineering,0.25,2,0.6526512503623962
4196,Jose Maria Martell Berrocal,A5066738939,fuzzy,,Physical sciences & engineering,Process management,0.25,3,0.6526512503623962
4196,Jose Maria Martell Berrocal,A5051179341,fuzzy,,Physical sciences & engineering,Horticulture,0.3333333333333333,1,0.6473439335823059
4196,Jose Maria Martell Berrocal,A5051179341,fuzzy,,Physical sciences & engineering,Archaeology,0.3333333333333333,2,0.6473439335823059
4196,Jose Maria Martell Berrocal,A5051179341,fuzzy,,Physical sciences & engineering,Forestry,0.3333333333333333,3,0.6473439335823059
4196,Jose Maria Martell Berrocal,A5051537996,fuzzy,,Physical sciences & engineering,Humanities,0.3333333333333333,1,0.641633152961731
4196,Jose Maria Martell Berrocal,A5051537996,fuzzy,,Physical sciences & engineering,Linguistics,0.3333333333333333,2,0.641633152961731
4196,Jose Maria Martell Berrocal,A5051537996,fuzzy,,Physical sciences & engineering,Cartography,0.3333333333333333,3,0.641633152961731
4196,Jose Maria Martell Berrocal,A5070294143,fuzzy,,Physical sciences & engineering,Immunology,0.2857142857142857,1,0.6323922276496887
4196,Jose Maria Martell Berrocal,A5070294143,fuzzy,,Physical sciences & engineering,Internal medicine,0.23809523809523808,2,0.6323922276496887
4196,Jose Maria Martell Berrocal,A5070294143,fuzzy,,Physical sciences & engineering,Virology,0.09523809523809523,3,0.6323922276496887
4196,Jose Maria Martell Berrocal,A5111522398,fuzzy,,Physical sciences & engineering,Internal medicine,0.23076923076923078,1,0.6243185997009277
4196,Jose Maria Martell Berrocal,A5111522398,fuzzy,,Physical sciences & engineering,Biochemistry,0.15384615384615385,2,0.6243185997009277
4196,Jose Maria Martell Berrocal,A5111522398,fuzzy,,Physical sciences & engineering,Gastroenterology,0.15384615384615385,3,0.6243185997009277
4196,Jose Maria Martell Berrocal,A5072044644,fuzzy,,Physical sciences & engineering,Finance,0.14285714285714285,1,0.6006337404251099
4196,Jose Maria Martell Berrocal,A5072044644,fuzzy,,Physical sciences & engineering,Operating system,0.14285714285714285,2,0.6006337404251099
4196,Jose Maria Martell Berrocal,A5072044644,fuzzy,,Physical sciences & engineering,Radiology,0.14285714285714285,3,0.6006337404251099
4196,Jose Maria Martell Berrocal,A5051867578,fuzzy,,Physical sciences & engineering,World Wide Web,0.5,1,0.5859881639480591
4196,Jose Maria Martell Berrocal,A5051867578,fuzzy,,Physical sciences & engineering,Religious studies,0.5,2,0.5859881639480591
4196,Jose Maria Martell Berrocal,A5089244451,fuzzy,,Physical sciences & engineering,Internet privacy,0.14285714285714285,1,0.5684201717376709
4196,Jose Maria Martell Berrocal,A5089244451,fuzzy,,Physical sciences & engineering,Internal medicine,0.14285714285714285,2,0.5684201717376709
4196,Jose Maria Martell Berrocal,A5089244451,fuzzy,,Physical sciences & engineering,World Wide Web,0.14285714285714285,3,0.5684201717376709
4196,Jose Maria Martell Berrocal,A5013058105,fuzzy,,Physical sciences & engineering,Humanities,1.0,1,0.5335833430290222
4196,Jose Maria Martell Berrocal,A5033204965,fuzzy,,Physical sciences & engineering,Humanities,1.0,1,0.5335833430290222
4196,Jose Maria Martell Berrocal,A5046515245,fuzzy,,Physical sciences & engineering,Humanities,1.0,1,0.5335833430290222
4196,Jose Maria Martell Berrocal,A5071309188,fuzzy,,Physical sciences & engineering,Humanities,1.0,1,0.5335833430290222
4196,Jose Maria Martell Berrocal,A5074792607,fuzzy,,Physical sciences & engineering,Humanities,1.0,1,0.5335833430290222
4196,Jose Maria Martell Berrocal,A5081616842,fuzzy,,Physical sciences & engineering,Humanities,1.0,1,0.5335833430290222
4196,Jose Maria Martell Berrocal,A5085620816,fuzzy,,Physical sciences & engineering,Humanities,1.0,1,0.5335833430290222
4196,Jose Maria Martell Berrocal,A5053892494,fuzzy,,Physical sciences & engineering,,,,
4198,Rebecca Jane Miriam Goss,A5073970185,fuzzy,I16835326,Physical sciences & engineering,Biochemistry,0.16155419222903886,1,0.7526792287826538
4198,Rebecca Jane Miriam Goss,A5073970185,fuzzy,I16835326,Physical sciences & engineering,Combinatorial chemistry,0.08588957055214724,2,0.7526792287826538
4198,Rebecca Jane Miriam Goss,A5073970185,fuzzy,I16835326,Physical sciences & engineering,Organic chemistry,0.07770961145194274,3,0.7526792287826538
4198,Rebecca Jane Miriam Goss,A5111875558,alias,I16835326,Physical sciences & engineering,Biochemistry,0.22727272727272727,1,0.7212972640991211
4198,Rebecca Jane Miriam Goss,A5111875558,alias,I16835326,Physical sciences & engineering,Biochemistry,0.22727272727272727,1,0.7212972640991211
4198,Rebecca Jane Miriam Goss,A5111875558,exact,I16835326,Physical sciences & engineering,Biochemistry,0.22727272727272727,1,0.7212972640991211
4198,Rebecca Jane Miriam Goss,A5111875558,exact,I16835326,Physical sciences & engineering,Biochemistry,0.22727272727272727,1,0.7212972640991211
4198,Rebecca Jane Miriam Goss,A5111875558,alias,I16835326,Physical sciences & engineering,Computational biology,0.13636363636363635,2,0.7212972640991211
4198,Rebecca Jane Miriam Goss,A5111875558,alias,I16835326,Physical sciences & engineering,Computational biology,0.13636363636363635,2,0.7212972640991211
4198,Rebecca Jane Miriam Goss,A5111875558,exact,I16835326,Physical sciences & engineering,Computational biology,0.13636363636363635,2,0.7212972640991211
4198,Rebecca Jane Miriam Goss,A5111875558,exact,I16835326,Physical sciences & engineering,Computational biology,0.13636363636363635,2,0.7212972640991211
4198,Rebecca Jane Miriam Goss,A5111875558,alias,I16835326,Physical sciences & engineering,Paleontology,0.09090909090909091,3,0.7212972640991211
4198,Rebecca Jane Miriam Goss,A5111875558,alias,I16835326,Physical sciences & engineering,Paleontology,0.09090909090909091,3,0.7212972640991211
4198,Rebecca Jane Miriam Goss,A5111875558,exact,I16835326,Physical sciences & engineering,Paleontology,0.09090909090909091,3,0.7212972640991211
4198,Rebecca Jane Miriam Goss,A5111875558,exact,I16835326,Physical sciences & engineering,Paleontology,0.09090909090909091,3,0.7212972640991211
4201,Tobias Manuel Brixner,A5073962411,fuzzy,,Physical sciences & engineering,Optics,0.16095890410958905,1,0.8956700563430786
4201,Tobias Manuel Brixner,A5073962411,fuzzy,,Physical sciences & engineering,Quantum mechanics,0.1601027397260274,2,0.8956700563430786
4201,Tobias Manuel Brixner,A5073962411,fuzzy,,Physical sciences & engineering,Photochemistry,0.06335616438356165,3,0.8956700563430786
4204,Stephen Taylor Liddle,A5086963679,fuzzy,I28407311,Physical sciences & engineering,Crystallography,0.3370583994232156,1,0.8874737024307251
4204,Stephen Taylor Liddle,A5086963679,fuzzy,I28407311,Physical sciences & engineering,Organic chemistry,0.13085796683489545,2,0.8874737024307251
4204,Stephen Taylor Liddle,A5086963679,fuzzy,I28407311,Physical sciences & engineering,Stereochemistry,0.04974765681326604,3,0.8874737024307251
4204,Stephen Taylor Liddle,A5110331680,fuzzy,I28407311,Physical sciences & engineering,Artificial intelligence,0.10526315789473684,1,0.8518154621124268
4204,Stephen Taylor Liddle,A5110331680,fuzzy,I28407311,Physical sciences & engineering,Mechanics,0.10526315789473684,2,0.8518154621124268
4204,Stephen Taylor Liddle,A5110331680,fuzzy,I28407311,Physical sciences & engineering,Astronomy,0.08771929824561403,3,0.8518154621124268
4207,Charles Agyemang,A5112573613,alias,I2802928900,Life Sciences,Environmental health,0.1691542288557214,1,0.7949276566505432
4207,Charles Agyemang,A5112573613,alias,I2802928900,Life Sciences,Environmental health,0.1691542288557214,1,0.7949276566505432
4207,Charles Agyemang,A5112573613,exact,I2802928900,Life Sciences,Environmental health,0.1691542288557214,1,0.7949276566505432
4207,Charles Agyemang,A5112573613,exact,I2802928900,Life Sciences,Environmental health,0.1691542288557214,1,0.7949276566505432
4207,Charles Agyemang,A5112573613,alias,I2802928900,Life Sciences,Demography,0.15920398009950248,2,0.7949276566505432
4207,Charles Agyemang,A5112573613,alias,I2802928900,Life Sciences,Demography,0.15920398009950248,2,0.7949276566505432
4207,Charles Agyemang,A5112573613,exact,I2802928900,Life Sciences,Demography,0.15920398009950248,2,0.7949276566505432
4207,Charles Agyemang,A5112573613,exact,I2802928900,Life Sciences,Demography,0.15920398009950248,2,0.7949276566505432
4207,Charles Agyemang,A5112573613,alias,I2802928900,Life Sciences,Internal medicine,0.14925373134328357,3,0.7949276566505432
4207,Charles Agyemang,A5112573613,alias,I2802928900,Life Sciences,Internal medicine,0.14925373134328357,3,0.7949276566505432
4207,Charles Agyemang,A5112573613,exact,I2802928900,Life Sciences,Internal medicine,0.14925373134328357,3,0.7949276566505432
4207,Charles Agyemang,A5112573613,exact,I2802928900,Life Sciences,Internal medicine,0.14925373134328357,3,0.7949276566505432
4207,Charles Agyemang,A5067202010,alias,I2802928900,Life Sciences,Internal medicine,0.13933161953727508,1,0.7672144174575806
4207,Charles Agyemang,A5067202010,alias,I2802928900,Life Sciences,Internal medicine,0.13933161953727508,1,0.7672144174575806
4207,Charles Agyemang,A5067202010,exact,I2802928900,Life Sciences,Internal medicine,0.13933161953727508,1,0.7672144174575806
4207,Charles Agyemang,A5067202010,exact,I2802928900,Life Sciences,Internal medicine,0.13933161953727508,1,0.7672144174575806
4207,Charles Agyemang,A5067202010,alias,I2802928900,Life Sciences,Environmental health,0.12030848329048843,2,0.7672144174575806
4207,Charles Agyemang,A5067202010,alias,I2802928900,Life Sciences,Environmental health,0.12030848329048843,2,0.7672144174575806
4207,Charles Agyemang,A5067202010,exact,I2802928900,Life Sciences,Environmental health,0.12030848329048843,2,0.7672144174575806
4207,Charles Agyemang,A5067202010,exact,I2802928900,Life Sciences,Environmental health,0.12030848329048843,2,0.7672144174575806
4207,Charles Agyemang,A5067202010,alias,I2802928900,Life Sciences,Demography,0.1154241645244216,3,0.7672144174575806
4207,Charles Agyemang,A5067202010,alias,I2802928900,Life Sciences,Demography,0.1154241645244216,3,0.7672144174575806
4207,Charles Agyemang,A5067202010,exact,I2802928900,Life Sciences,Demography,0.1154241645244216,3,0.7672144174575806
4207,Charles Agyemang,A5067202010,exact,I2802928900,Life Sciences,Demography,0.1154241645244216,3,0.7672144174575806
4214,Jonathan Lawrence Marchini,A5109217340,fuzzy,I40120149,Life Sciences,Genetics,0.3333333333333333,1,0.8738657236099243
4214,Jonathan Lawrence Marchini,A5109217340,fuzzy,I40120149,Life Sciences,Bioinformatics,0.2,2,0.8738657236099243
4214,Jonathan Lawrence Marchini,A5109217340,fuzzy,I40120149,Life Sciences,Computational biology,0.13333333333333333,3,0.8738657236099243
4214,Jonathan Lawrence Marchini,A5051043751,fuzzy,I40120149,Life Sciences,Genetics,0.2297872340425532,1,0.8671284317970276
4214,Jonathan Lawrence Marchini,A5051043751,fuzzy,I40120149,Life Sciences,Computational biology,0.11382978723404255,2,0.8671284317970276
4214,Jonathan Lawrence Marchini,A5051043751,fuzzy,I40120149,Life Sciences,Internal medicine,0.05851063829787234,3,0.8671284317970276
4214,Jonathan Lawrence Marchini,A5105365411,fuzzy,I40120149,Life Sciences,Internal medicine,0.2413793103448276,1,0.753309965133667
4214,Jonathan Lawrence Marchini,A5105365411,fuzzy,I40120149,Life Sciences,Genetics,0.2413793103448276,2,0.753309965133667
4214,Jonathan Lawrence Marchini,A5105365411,fuzzy,I40120149,Life Sciences,Computational biology,0.2413793103448276,3,0.753309965133667
4214,Jonathan Lawrence Marchini,A5105781330,fuzzy,I40120149,Life Sciences,Genetics,0.2857142857142857,1,0.7517663836479187
4214,Jonathan Lawrence Marchini,A5105781330,fuzzy,I40120149,Life Sciences,Evolutionary biology,0.2857142857142857,2,0.7517663836479187
4214,Jonathan Lawrence Marchini,A5105781330,fuzzy,I40120149,Life Sciences,Statistics,0.14285714285714285,3,0.7517663836479187
4216,Rui Manuel Marques Fernandes Da Costa,A5101430063,fuzzy,I113358080,Life Sciences,Neuroscience,0.2,1,0.8445917367935181
4216,Rui Manuel Marques Fernandes Da Costa,A5101430063,fuzzy,I113358080,Life Sciences,Human–computer interaction,0.11428571428571428,2,0.8445917367935181
4216,Rui Manuel Marques Fernandes Da Costa,A5101430063,fuzzy,I113358080,Life Sciences,Operating system,0.11428571428571428,3,0.8445917367935181
4216,Rui Manuel Marques Fernandes Da Costa,A5060965799,fuzzy,I113358080,Life Sciences,Neuroscience,0.23669309173272934,1,0.8122515678405762
4216,Rui Manuel Marques Fernandes Da Costa,A5060965799,fuzzy,I113358080,Life Sciences,Artificial intelligence,0.06681766704416761,2,0.8122515678405762
4216,Rui Manuel Marques Fernandes Da Costa,A5060965799,fuzzy,I113358080,Life Sciences,Genetics,0.05096262740656852,3,0.8122515678405762
4216,Rui Manuel Marques Fernandes Da Costa,A5106131989,fuzzy,I113358080,Life Sciences,Neuroscience,0.5,1,0.7602936029434204
4216,Rui Manuel Marques Fernandes Da Costa,A5106131989,fuzzy,I113358080,Life Sciences,Geometry,0.3,2,0.7602936029434204
4216,Rui Manuel Marques Fernandes Da Costa,A5106131989,fuzzy,I113358080,Life Sciences,Endocrinology,0.1,3,0.7602936029434204
4219,Tillmann Joachim Lüders,A5109681086,fuzzy,I54009628,Life Sciences,Biophysics,0.14285714285714285,1,0.8721945285797119
4219,Tillmann Joachim Lüders,A5109681086,fuzzy,I54009628,Life Sciences,Genetics,0.14285714285714285,2,0.8721945285797119
4219,Tillmann Joachim Lüders,A5109681086,fuzzy,I54009628,Life Sciences,Biochemistry,0.14285714285714285,3,0.8721945285797119
4219,Tillmann Joachim Lüders,A5006088926,fuzzy,I54009628,Life Sciences,Genetics,0.3,1,0.8138566017150879
4219,Tillmann Joachim Lüders,A5006088926,fuzzy,I54009628,Life Sciences,Ecology,0.2,2,0.8138566017150879
4219,Tillmann Joachim Lüders,A5006088926,fuzzy,I54009628,Life Sciences,Agronomy,0.2,3,0.8138566017150879
4219,Tillmann Joachim Lüders,A5008039354,fuzzy,I54009628,Life Sciences,Environmental chemistry,0.1,1,0.7832803726196289
4219,Tillmann Joachim Lüders,A5008039354,fuzzy,I54009628,Life Sciences,Oceanography,0.1,2,0.7832803726196289
4219,Tillmann Joachim Lüders,A5008039354,fuzzy,I54009628,Life Sciences,Organic chemistry,0.1,3,0.7832803726196289
4219,Tillmann Joachim Lüders,A5050736664,fuzzy,I54009628,Life Sciences,Ecology,0.2,1,0.7789833545684814
4219,Tillmann Joachim Lüders,A5050736664,fuzzy,I54009628,Life Sciences,Environmental chemistry,0.16,2,0.7789833545684814
