rid,eu_name,authorid,sci_name,match_type
161,Manuel Irimia Martinez,A5053285355,Manuel Borja Martínez,fuzzy
1493,Ana Godinho Ferreira,A5066562922,Ana Ferreira,fuzzy
1493,Ana Godinho Ferreira,A5006492522,Ana Lya Ferraz da Gama Ferreira,fuzzy
1400,David Christophe Hernandez,A5006949393,David Díaz-Hernández,fuzzy
161,Manuel Irimia Martinez,A5043997050,Manuel García-Martínez,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5076240105,Bruno Manuel de Almeida Santos,fuzzy
1782,Benjamin Wolf Freivogel,A5015191174,Benjamin W. Freivogel,fuzzy
297,Pedro Nuno Chaves Simoes De Carvalho,A5032869446,Pedro Schilling de Carvalho,fuzzy
2276,Rubén Darío Costa,A5101909848,Ruben M. Costa,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5049441524,Bruno Deus Santos,fuzzy
161,Manuel Irimia Martinez,A5055088720,Manuel Festin Martinez,fuzzy
563,Ana Joao Gomes Rodrigues,A5113171205,Ana Paula Oeda RODRIGUES,fuzzy
38,João Pedro Fernandes De Matos,A5101051412,João Xavier de Matos,fuzzy
563,Ana Joao Gomes Rodrigues,A5044618547,Ana Sofia Medeiros Rodrigues,fuzzy
3957,Anne Valerie Pont Boulay,A5010632648,Anne Boulay,fuzzy
1493,Ana Godinho Ferreira,A5086195018,Ana Maria Veríssimo Ferreira,fuzzy
1994,Christian Peter Hess,A5085693348,Christian Hess,fuzzy
1261,Miia Kristina Lindstrom,A5071106953,Miia Hassel-Lindström,fuzzy
563,Ana Joao Gomes Rodrigues,A5112120424,Ana Rodrigues,fuzzy
1539,Daniel Roy Parsons,A5113897978,Daniel Parsons,fuzzy
1493,Ana Godinho Ferreira,A5059053856,Ana Carolina Matos Ferreira,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5026996656,Bruno Ricardo Coutinho dos Santos,fuzzy
4209,Ana Isabel De Sousa Teixeira,A5029297447,Ana Carolina Nascimento Teixeira,fuzzy
980,Ana Isabel De Sousa Teixeira,A5029297447,Ana Carolina Nascimento Teixeira,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5113414104,MARIA CLARA RIBEIRO,fuzzy
1493,Ana Godinho Ferreira,A5064800172,Ana Paula Pereira Ferreira,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5024653720,Bruno Gomes Santos,fuzzy
1493,Ana Godinho Ferreira,A5033012649,Ana Carvalho Ferreira,fuzzy
643,Joshua Avi Goldberg,A5072149234,Joshua David Goldberg,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5037829769,Carlos Morales Passos-Pereira,fuzzy
3513,Maria Almudena Sevilla,A5009780364,María José Sevilla,fuzzy
189,Maite Huarte Martinez,A5039540241,Maite del Pilar Cereceda-Martínez,fuzzy
38,João Pedro Fernandes De Matos,A5075113845,João Marcos Duarte Matos,fuzzy
1400,David Christophe Hernandez,A5044886688,David Cavada Hernández,fuzzy
2352,Jose Julian Aleman Lara,A5001507917,José Angel Ponce Lara,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5011413132,bruno alberto fernandes dos santos,fuzzy
1716,Frederico Ricardo Pereira Fiuza,A5086315895,Frederico Fiúza,fuzzy
1752,Rafael Alejandro Porto Pereira,A5000016217,Rafael Flávio Pimenta Pereira,fuzzy
2848,Tobias Manuel Schneider,A5012280181,Tobias P. Schneider,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5087184594,Bruno Da Silva Sil Dos Santos,fuzzy
1493,Ana Godinho Ferreira,A5113247372,Ana Paula Almeida Ferreira,fuzzy
1752,Rafael Alejandro Porto Pereira,A5111224385,Rafael Ribeiro Pereira,fuzzy
161,Manuel Irimia Martinez,A5009272197,Manuel Zorrilla Martinez,fuzzy
4209,Ana Isabel De Sousa Teixeira,A5023594734,Ana Paula Gonçalves da Cruz Teixeira,fuzzy
980,Ana Isabel De Sousa Teixeira,A5023594734,Ana Paula Gonçalves da Cruz Teixeira,fuzzy
38,João Pedro Fernandes De Matos,A5074911747,João Amaro de Matos,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5115532581,Bruno Lima dos Santos,fuzzy
3513,Maria Almudena Sevilla,A5021177304,Maria Teresa Corbalan Sevilla,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5018304994,Bruno Miguel Antunes dos Santos,fuzzy
1493,Ana Godinho Ferreira,A5059300907,Ana Silvina de Sousa Ribeiro Ferreira,fuzzy
563,Ana Joao Gomes Rodrigues,A5003593657,Ana Carolina Miranda Ferreira Rodrigues,fuzzy
297,Pedro Nuno Chaves Simoes De Carvalho,A5088961394,Pedro Simeão Carvalho,fuzzy
563,Ana Joao Gomes Rodrigues,A5042603543,Ana Carolina Borges Rodrigues Borges Rodrigues,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5014531903,Carlos Eugênio Pereira,fuzzy
2352,Jose Julian Aleman Lara,A5018724500,José Bell Lara,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5089621857,Carlos Ednaldo Alves Pereira,fuzzy
4209,Ana Isabel De Sousa Teixeira,A5068787996,Ana Cristina Sa Teixeira,fuzzy
980,Ana Isabel De Sousa Teixeira,A5068787996,Ana Cristina Sa Teixeira,fuzzy
3869,Dirk Klaas Wilbert Van Miert,A5012631271,Dirk van Miert,fuzzy
2892,Rebeca Marcilla Garcia,A5060102219,Rebeca Robles García Robles García,fuzzy
563,Ana Joao Gomes Rodrigues,A5059386049,Ana Paula de Brito Rodrigues,fuzzy
2291,Robert Matthias Wolf,A5016700372,Robert Peter Wolf,fuzzy
3178,Maria Libertad González Luna,A5040361432,María Guadalupe Pérez Luna,fuzzy
3699,Christopher David Iain Chambers,A5102803227,Christopher S. Chambers,fuzzy
4058,Jeremy Edmund Taylor,A5071232795,Jeremy Taylor,fuzzy
1400,David Christophe Hernandez,A5085181357,David Vallejo Hernández,fuzzy
3086,Jochem Jan Anton Baselmans,A5039161022,Jochem Baselmans,fuzzy
2383,Maria A Zuluaga,A5113573270,Maria Fernanda Zuluaga,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5065742433,Bruno Torres dos Santos,fuzzy
1817,James Matthew Drummond,A5113578147,James R. Drummond,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5021538436,Bruno Pachu R. dos Santos,fuzzy
1400,David Christophe Hernandez,A5066688401,David Molina Hernandez,fuzzy
1493,Ana Godinho Ferreira,A5084214655,Ana Ferreira,fuzzy
161,Manuel Irimia Martinez,A5082476575,Manuel Enrique Cedeño Martínez,fuzzy
1546,Hagit Pnina Affek,A5046887717,Hagit P. Affek,fuzzy
1257,Ana Isabel Caño Delgado,A5065913558,Ana Lídia Jacintho Delgado,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5026205412,Maria Clara de Lima Ribeiro,fuzzy
3361,Marina Castelo Branco Da Costa Lobo,A5036602932,Marina Duarte Pinto Lobo,fuzzy
4231,Richard Roland Benton,A5002067759,Richard A. Benton,fuzzy
650,Richard Roland Benton,A5002067759,Richard A. Benton,fuzzy
3200,William Martin Fuchs,A5072666097,William Fuchs,fuzzy
38,João Pedro Fernandes De Matos,A5041990238,Joao Gustavo de Matos,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5001367742,Carlos Pereira,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5065147920,Maria da Resurreição das Chagas Ribeiro,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5109703621,Carlos A. de B. Pereira,fuzzy
3099,Wouter Henricus Theodorus Vlemmings,A5107825446,Wouter Vlemmings,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5074759951,Carlos Albert Pereira,fuzzy
2539,Joel Olivier Ouaknine,A5038353868,Joël Ouaknine,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5060743342,Mariá Lorenzi Ribeiro,fuzzy
194,Marcelo Nollmann Martinez,A5022907327,MARCELO VASQUEZ-MARTINEZ,fuzzy
161,Manuel Irimia Martinez,A5102058533,Manuel Díaz Martínez,fuzzy
1257,Ana Isabel Caño Delgado,A5024578488,Ana Recalde Delgado,fuzzy
2291,Robert Matthias Wolf,A5028899786,Robert O. Wolf,fuzzy
750,Jose Henrique Veiga Fernandes,A5049195498,José Geraldo Fernandes,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5102511932,Maria Creusa da Gama Ribeiro,fuzzy
1493,Ana Godinho Ferreira,A5012973129,Ana Paula Do N. Lamanco Ferreira,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5091058189,Bruno C. dos Santos,fuzzy
66,Markus Andreas Seeger,A5041950421,Markus Seeger,fuzzy
1548,Rosalind Emily Mayors Rickaby,A5082449899,Rosalind E. M. Rickaby,fuzzy
1493,Ana Godinho Ferreira,A5055301537,Ana Catarina Latino de Caires Rodrigues Ferreira,fuzzy
161,Manuel Irimia Martinez,A5102703911,Manuel Antón Martínez,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5082275777,Maria F. Ribeiro,fuzzy
1493,Ana Godinho Ferreira,A5002678133,Ana Cristina Maranhão Gomes Ferreira,fuzzy
563,Ana Joao Gomes Rodrigues,A5101184262,Ana Catarina Barbosa Rodrigues,fuzzy
1752,Rafael Alejandro Porto Pereira,A5103332836,Rafael Nascimento Pereira,fuzzy
1400,David Christophe Hernandez,A5071068274,David Manuel Hernández,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5043819721,Maria Jose Ferreira de Araujo Ribeiro,fuzzy
750,Jose Henrique Veiga Fernandes,A5114466193,José Carlos Fernandes,fuzzy
161,Manuel Irimia Martinez,A5071731724,Manuel Monje Martínez,fuzzy
1493,Ana Godinho Ferreira,A5028895025,Ana Amaral Ferreira,fuzzy
563,Ana Joao Gomes Rodrigues,A5058919088,Ana Catarina Ferreira Rodrigues,fuzzy
4209,Ana Isabel De Sousa Teixeira,A5114361773,Ana Carolina Bezerra Teixeira,fuzzy
980,Ana Isabel De Sousa Teixeira,A5114361773,Ana Carolina Bezerra Teixeira,fuzzy
161,Manuel Irimia Martinez,A5060637899,Manuel Lorenzo Martín-Vivaldi Martínez,fuzzy
750,Jose Henrique Veiga Fernandes,A5039989534,Jose Fernandes Castigo Candida Domingos Fernandes,fuzzy
1152,Christiane Werner Pinto,A5103342245,Christiane S Pinto,fuzzy
563,Ana Joao Gomes Rodrigues,A5101116458,Ana Carolina Rodrigues,fuzzy
2691,Antonio Ivorra Cano,A5109519097,Antonio Enrique Jimenez-Cano,fuzzy
1978,Ralph Bernhard Ernstorfer,A5113160946,Ralph Ernstorfer,fuzzy
297,Pedro Nuno Chaves Simoes De Carvalho,A5045048004,Pedro Ferreira da Silva Vasques de Carvalho,fuzzy
4174,Pekka Johannes Hämäläinen,A5073017547,Pekka O. Hämäläinen,fuzzy
4082,Pekka Johannes Hämäläinen,A5073017547,Pekka O. Hämäläinen,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5049226915,Carlos Vera Pereira,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5060347563,Carlos Eduardo Lourenço Pereira,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5002013984,Carlos Alberto Pereira,fuzzy
1257,Ana Isabel Caño Delgado,A5021479453,Ana Fe Bajo-Delgado,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5102698514,Maria Klara Do Vale Ribeiro,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5088592221,Maria Leíza Vinhadelli Ribeiro,fuzzy
1752,Rafael Alejandro Porto Pereira,A5023558208,Rafael Pereira,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5091433004,Bruno Eric dos Santos,fuzzy
3178,Maria Libertad González Luna,A5067088749,María Engracia Salazar Luna,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5102998380,Bruno da Silva Santos,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5070787897,Maria de Fátima Varandas Guerrilha Ribeiro,fuzzy
563,Ana Joao Gomes Rodrigues,A5007974123,Ana Maria Costa Rodrigues,fuzzy
1257,Ana Isabel Caño Delgado,A5046021899,Ana Alexandra Collazos Delgado,fuzzy
3891,Gesine Ulrike Müller,A5104695481,Gesine Müller,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5053071960,Bruno Antonio Santana Santos,fuzzy
3197,Ricardo Augusto Marcos Rocha Reis,A5111702029,Ricardo Dutra Reis,fuzzy
1251,Christa Sylvie Testerink,A5029582021,Christa Testerink,fuzzy
1493,Ana Godinho Ferreira,A5107827704,Ana Sofia Alves Ferreira,fuzzy
2691,Antonio Ivorra Cano,A5035005240,Antonio Ramajo Caño,fuzzy
4209,Ana Isabel De Sousa Teixeira,A5101477823,Ana Teixeira,fuzzy
980,Ana Isabel De Sousa Teixeira,A5101477823,Ana Teixeira,fuzzy
1493,Ana Godinho Ferreira,A5004666270,Ana Francisca Rigor Trocado Ferreira,fuzzy
1999,Andrew James Ferguson,A5102852100,Andrew Ferguson,fuzzy
750,Jose Henrique Veiga Fernandes,A5112791515,José Guilherme Dos Santos Fernandes,fuzzy
4216,Rui Manuel Marques Fernandes Da Costa,A5098817493,Rui Manoel Pinto Costa,fuzzy
655,Rui Manuel Marques Fernandes Da Costa,A5098817493,Rui Manoel Pinto Costa,fuzzy
728,Luis Manuel Valla Teixeira,A5035784421,Luís Teixeira,fuzzy
563,Ana Joao Gomes Rodrigues,A5042439026,Ana Sofia Rodrigues,fuzzy
728,Luis Manuel Valla Teixeira,A5028088219,Luis Henrique Amorim Teixeira,fuzzy
563,Ana Joao Gomes Rodrigues,A5047202911,Ana Carolina Borges da Cruz Rodrigues,fuzzy
1999,Andrew James Ferguson,A5104024131,Andrew Ferguson,fuzzy
563,Ana Joao Gomes Rodrigues,A5015363479,Ana Paula Preto Rodrigues,fuzzy
2291,Robert Matthias Wolf,A5104960751,Robert Wolf,fuzzy
1752,Rafael Alejandro Porto Pereira,A5041806900,Rafael S. A. V. Pereira,fuzzy
1493,Ana Godinho Ferreira,A5103271476,Ana Rita Alves Ferreira,fuzzy
563,Ana Joao Gomes Rodrigues,A5011763308,Ana Nathália Oliveira Rodrigues,fuzzy
563,Ana Joao Gomes Rodrigues,A5064024597,Ana Carolina Guedes Rodrigues,fuzzy
1493,Ana Godinho Ferreira,A5079740776,Ana Maria L. Ferreira,fuzzy
4227,Michaël Philippe Weber,A5112761039,Michael A. Weber,fuzzy
235,Michaël Philippe Weber,A5112761039,Michael A. Weber,fuzzy
161,Manuel Irimia Martinez,A5079138084,Manuel Gutierrez Martinez,fuzzy
1752,Rafael Alejandro Porto Pereira,A5089611084,Rafael Neto Pereira,fuzzy
1812,Peter Gerhard Baum,A5088191814,Peter G. Baum,fuzzy
563,Ana Joao Gomes Rodrigues,A5084925321,Ana Isabel da Costa Natividade Rodrigues,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5101766150,Maria Teresa Franco Ribeiro,fuzzy
1752,Rafael Alejandro Porto Pereira,A5082086648,Rafael Henrique Marcon Pereira,fuzzy
4209,Ana Isabel De Sousa Teixeira,A5108305984,Ana BV Teixeira,fuzzy
980,Ana Isabel De Sousa Teixeira,A5108305984,Ana BV Teixeira,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5004345565,Bruno Siqueira Suzart Santos,fuzzy
297,Pedro Nuno Chaves Simoes De Carvalho,A5006723632,Pedro Arthur Ferreira Carvalho,fuzzy
563,Ana Joao Gomes Rodrigues,A5100990349,Ana Luísa Fonseca Rodrigues,fuzzy
297,Pedro Nuno Chaves Simoes De Carvalho,A5038693412,Pedro Guilherme Gomes de Carvalho,fuzzy
3188,Christian Walter Bayer,A5106961928,Christian Bayer,fuzzy
1493,Ana Godinho Ferreira,A5064940855,Ana Carolina Cerqueira Ferreira,fuzzy
1493,Ana Godinho Ferreira,A5014750207,Ana Luiza N. Ferreira,fuzzy
900,Björn Erik Ake Nilsson,A5082274946,Björn Nilsson,fuzzy
1493,Ana Godinho Ferreira,A5102909886,Ana Darla da Silva Ferreira,fuzzy
750,Jose Henrique Veiga Fernandes,A5030563336,José Pedro Machado Fernandes,fuzzy
1381,Victor Rotger Cerdà,A5006215137,Victor Eucario Ascencio Cerda,fuzzy
1400,David Christophe Hernandez,A5054826342,david gutierrez hernandez,fuzzy
2892,Rebeca Marcilla Garcia,A5073333393,Rebeca Isabel Díaz García,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5081369856,Carlos Gabriel Martins Pereira,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5085763540,Bruno Bernardo Cunha dos Santos,fuzzy
1493,Ana Godinho Ferreira,A5088208034,Ana Maria Vasconcelos Ferreira,fuzzy
3513,Maria Almudena Sevilla,A5079137427,María del Sol Fortea Sevilla,fuzzy
1752,Rafael Alejandro Porto Pereira,A5102543413,Rafael Dias Pereira,fuzzy
563,Ana Joao Gomes Rodrigues,A5113263915,Ana Julia Curioni Rodrigues,fuzzy
750,Jose Henrique Veiga Fernandes,A5111045725,José Ricardo Oriá Fernandes,fuzzy
2260,John Forwood Bower,A5036010281,John Elliott Bower,fuzzy
4209,Ana Isabel De Sousa Teixeira,A5001307677,Ana Laura Arroyo Teixeira,fuzzy
980,Ana Isabel De Sousa Teixeira,A5001307677,Ana Laura Arroyo Teixeira,fuzzy
2319,Stephen Patrick Fletcher,A5046059737,Stephen Fletcher,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5088996013,Bruno Sarmento dos Santos,fuzzy
4209,Ana Isabel De Sousa Teixeira,A5099470406,Ana Carolina Teixeira,fuzzy
3178,Maria Libertad González Luna,A5108853200,Maria Cecilia E. De Luna,fuzzy
980,Ana Isabel De Sousa Teixeira,A5099470406,Ana Carolina Teixeira,fuzzy
899,Marta Alonso-Roldan,A5076489507,Marta Mateo Roldán,fuzzy
4227,Michaël Philippe Weber,A5025845330,Michael H. Weber,fuzzy
235,Michaël Philippe Weber,A5025845330,Michael H. Weber,fuzzy
1493,Ana Godinho Ferreira,A5003813873,Ana Márcia Ferreira,fuzzy
3477,Ignacio Ariel Farías Hurtado,A5079320011,Ignacio Arias Hurtado,fuzzy
1371,Francis Clément Sais Brown,A5032118467,Francis Yeats-Brown,fuzzy
1493,Ana Godinho Ferreira,A5103550931,Ana Sousa Ferreira,fuzzy
4210,Edgar Rodrigues Almeida Gomes,A5110160529,Edgar Gomes,fuzzy
491,Edgar Rodrigues Almeida Gomes,A5110160529,Edgar Gomes,fuzzy
473,Taija Marianna Makinen,A5063288234,Taija Mäkinen,fuzzy
4209,Ana Isabel De Sousa Teixeira,A5082526925,Ana Karina Teixeira,fuzzy
980,Ana Isabel De Sousa Teixeira,A5082526925,Ana Karina Teixeira,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5081894477,Maria Rosa Dória Ribeiro,fuzzy
1493,Ana Godinho Ferreira,A5009233714,Ana Maria de Matos Alves Ferreira,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5111051286,Maria Fernanda Medici Ribeiro,fuzzy
161,Manuel Irimia Martinez,A5030080912,Manuel Carbajo Martinez,fuzzy
1493,Ana Godinho Ferreira,A5100534049,Ana Ferreira,fuzzy
1915,Ricardo Dos Santos Duarte Vieira Henriques,A5091615668,Ricardo Henriques,fuzzy
750,Jose Henrique Veiga Fernandes,A5014786597,José Guilherme Valli Fernandes,fuzzy
2291,Robert Matthias Wolf,A5001965400,Robert Bruce Wolf,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5019180885,Maria da Conceição Martins Ribeiro,fuzzy
563,Ana Joao Gomes Rodrigues,A5061041276,Ana Pina Rodrigues,fuzzy
1257,Ana Isabel Caño Delgado,A5090850409,Ana Delgado,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5060929827,Carlos A. N. Pereira,fuzzy
563,Ana Joao Gomes Rodrigues,A5100746822,Ana Paula Rodrigues,fuzzy
750,Jose Henrique Veiga Fernandes,A5113711512,José G. C. Fernandes,fuzzy
4216,Rui Manuel Marques Fernandes Da Costa,A5004313629,Rui Reis Costa,fuzzy
655,Rui Manuel Marques Fernandes Da Costa,A5004313629,Rui Reis Costa,fuzzy
471,Luis Filipe Ferreira Moita,A5054255908,Luís F. Moita,fuzzy
38,João Pedro Fernandes De Matos,A5075861394,João Matos,fuzzy
3890,Maria Margarida De Sa Calafate Ribeiro,A5073237869,Maria Joana Valente Ribeiro,fuzzy
1493,Ana Godinho Ferreira,A5084969253,Ana Paula Cavalcante Ferreira,fuzzy
566,Tiago Ramos Alegre Branco,A5066896660,Tiago Miguel Dinis Prata Branco,fuzzy
1752,Rafael Alejandro Porto Pereira,A5067287040,Rafael Antonio da Silva Pereira,fuzzy
563,Ana Joao Gomes Rodrigues,A5076720350,Ana Rita Duarte Rodrigues,fuzzy
3891,Gesine Ulrike Müller,A5104846975,Gesine Müller,fuzzy
4209,Ana Isabel De Sousa Teixeira,A5049368333,Ana Naysa Albuquerque Teixeira,fuzzy
980,Ana Isabel De Sousa Teixeira,A5049368333,Ana Naysa Albuquerque Teixeira,fuzzy
563,Ana Joao Gomes Rodrigues,A5115013186,Ana Moreira Rodrigues,fuzzy
563,Ana Joao Gomes Rodrigues,A5103340403,Ana Paula R. Rodrigues,fuzzy
4058,Jeremy Edmund Taylor,A5077105401,Jeremy B. Taylor,fuzzy
563,Ana Joao Gomes Rodrigues,A5074047032,Ana Patrícia Antunes Fanha Rodrigues,fuzzy
728,Luis Manuel Valla Teixeira,A5114407241,Luís Teixeira,fuzzy
297,Pedro Nuno Chaves Simoes De Carvalho,A5102947769,Pedro Carvalho,fuzzy
1400,David Christophe Hernandez,A5114856313,David Castellanos-Hernández,fuzzy
1493,Ana Godinho Ferreira,A5037052322,Ana Júlia Cândida Ferreira,fuzzy
4209,Ana Isabel De Sousa Teixeira,A5041642540,Ana Gabriela Andrade Teixeira,fuzzy
980,Ana Isabel De Sousa Teixeira,A5041642540,Ana Gabriela Andrade Teixeira,fuzzy
161,Manuel Irimia Martinez,A5080423205,Manuel García Martínez,fuzzy
1493,Ana Godinho Ferreira,A5000745279,Ana Flávia de Assis Ferreira,fuzzy
1493,Ana Godinho Ferreira,A5062042062,Ana Sílvia Sartori Barraviera Seabra Ferreira,fuzzy
3197,Ricardo Augusto Marcos Rocha Reis,A5038681361,Ricardo W Reis,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5000294158,Bruno Fernandes Oliveira Santos,fuzzy
297,Pedro Nuno Chaves Simoes De Carvalho,A5104181981,Pedro Henrique Ferreira de Carvalho,fuzzy
1387,Thomas Henry Coates,A5078975319,Thomas F. G. Coates,fuzzy
220,Alejandro Ramon Toledo Arana,A5082596963,Alejandro Garzón-Arana,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5107936402,Bruno Oliveira Santos,fuzzy
2352,Jose Julian Aleman Lara,A5013078465,José Bell Lara,fuzzy
1493,Ana Godinho Ferreira,A5108973033,Ana Júlia Corrêa Ferreira,fuzzy
4058,Jeremy Edmund Taylor,A5113442905,Jeremy F. Taylor,fuzzy
746,Bruno Miguel De Carvalho E Silva Santos,A5001392141,Bruno Lima e Santos,fuzzy
3894,Alexander John Marr,A5096801141,Alexander Marr,fuzzy
1752,Rafael Alejandro Porto Pereira,A5093041937,RAFAEL JOÃO PEREIRA,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5043685993,Carlos E. Hernández‐Pereira,fuzzy
750,Jose Henrique Veiga Fernandes,A5017173605,José Carlos Figueiredo Fernandes,fuzzy
711,Carlos Filipe Ribeiro Lemos Pereira,A5051159523,Carlos Anderson Soares Bezerra Pereira,fuzzy
1152,Christiane Werner Pinto,A5066070016,Christiane Soares Pinto,fuzzy
1493,Ana Godinho Ferreira,A5082469028,Ana Eliza Gonçalves Ferreira,fuzzy
563,Ana Joao Gomes Rodrigues,A5036341382,Ana Paula M. Rodrigues,fuzzy
297,Pedro Nuno Chaves Simoes De Carvalho,A5009555130,Pedro Rafael de Sousa Carvalho,fuzzy
1493,Ana Godinho Ferreira,A5064239476,ANA LUIZA MASSENA FERREIRA,fuzzy
161,Manuel Irimia Martinez,A5002282955,Manuel Francisco Angulo Martínez,fuzzy
