rid,us_name,authorid,match_type,host_id,source,n_papers
7749,Daniel Jarosz,A5066860900,alias,I97018004,round2_inst,105
7750,Tom Yeh,A5070687718,alias,I188538660,round2_inst,129
7751,Rong Ge,A5035001911,alias,I102461120,round2_inst,210
7752,Corinne L Richards-Zawacki,A5021819956,fuzzy,I114832834,round2_inst,105
7753,Carlos Busso,A5040793194,alias,I162577319,round3_semantic,270
7754,Wendy R Hood,A5032321493,fuzzy,I82497590,round2_inst,90
7755,Amal Ahmed,A5084250644,alias,I12912129,round2_inst,106
7756,Sathyanarayanan Puthanveettil,A5010012469,alias,I123431417,round2_inst,57
7757,Yizhou Sun,A5025213473,alias,I12912129,round2_inst,414
7758,Mohit Tiwari,A5071185644,exact,I86519309,round3_semantic,347
7760,Shawn Douglas,A5032848109,alias,I180670191,round2_inst,36
7761,Nikos Hardavellas,A5077219627,exact,I111979921,round2_inst,127
7762,Paul B Bogdan,A5105925385,fuzzy,I1174212,round2_inst,279
7764,Kerk F Kee,A5083093074,fuzzy,I185071736,round2_inst,89
7765,Maryam Shanechi,A5062569186,alias,I1174212,round2_inst,97
7766,Michael Lepech,A5016853502,alias,I97018004,round3_semantic,168
7767,Nina Mahmoudian,A5063519076,exact,,name_unique,101
7768,Jimmie D Weaver,A5016244637,fuzzy,I115475287,round2_inst,157
7769,Andrew Snowden,A5009159816,alias,I27837315,round2_inst,158
7770,Dominika Zgid,A5090281925,exact,,name_unique,101
7772,Fernando Rosario-Ortiz,A5055752694,alias,I188538660,round2_inst,147
7773,Christopher R Vermillion,A5020481434,fuzzy,I102149020,round2_inst,48
7774,Sairaj V Dhople,A5081876985,fuzzy,I130238516,round2_inst,191
7775,Joshua A Robinson,A5084800356,fuzzy,I130769515,round3_semantic,424
7776,David Goldberg,A5072646870,alias,I130701444,round3_semantic,52
7777,Enlu Zhou,A5083807807,alias,I130701444,round2_inst,159
7779,Xiaopeng Li,A5100355083,alias,I99041443,round3_semantic,239
7780,Matthew Eatherton,A5037419177,alias,I859038795,round2_inst,110
7781,Arunkumar Subramanian,A5035308944,exact,I184840846,round3_semantic,98
7782,Iman Borazjani,A5019737882,exact,,name_unique,171
7783,Matthew J Berg,A5046182395,fuzzy,I99041443,round2_inst,129
7784,Emily Balskus,A5071740181,alias,I136199984,round2_inst,196
7785,Shravan Veerapaneni,A5004708744,exact,,name_unique,113
7786,Hui Yang,A5062699999,alias,I2613432,round3_semantic,275
7787,Amit Pathak,A5031107951,alias,I204465549,round2_inst,113
7788,Antonio Badolato,A5068081305,alias,I5388228,round3_semantic,160
7789,Nader Motee,A5031516064,alias,I186143895,round2_inst,168
7790,Ellen D Currano,A5019355045,fuzzy,I12834331,round2_inst,105
7792,Elisa Tomat,A5039396194,exact,,name_unique,121
7793,Yogesh Surendranath,A5021899292,exact,I63966007,round3_semantic,181
7794,Anna P Michel,A5024026979,fuzzy,I66958751,round3_semantic,100
7795,Jaafar El-Awady,A5025017424,alias,I145311948,round2_inst,124
7796,Anthony Hoffman,A5038302421,alias,I107639228,round2_inst,157
7797,Jared Kaplan,A5053213601,alias,I145311948,round2_inst,130
7798,Etienne Garand,A5087729039,alias,I135310074,round2_inst,115
7799,Francina Dominguez,A5022782945,alias,I157725225,round2_inst,195
7801,Ning Wu,A5057504679,alias,I167576493,round2_inst,151
7802,Nicole A Benedek,A5084814916,alias,I86519309,round2_inst,111
7803,Jacques C Rudell,A5017961591,fuzzy,I201448701,round2_inst,94
7804,Venkataramana Gadhamshetty,A5050205984,exact,I184647316,round3_semantic,138
7805,Julian J Rimoli,A5041719794,fuzzy,I130701444,round2_inst,94
7806,Sean A Garrett-Roe,A5031809484,fuzzy,I170201317,round2_inst,69
7807,Amin Arbabian,A5064429773,exact,,name_unique,177
7808,Jagannathan Rajagopalan,A5011622310,exact,,name_unique,84
7809,William M Wuest,A5023759374,fuzzy,I84392919,round2_inst,145
7810,Yue Wang,A5100372089,alias,I8078737,round3_semantic,707
7812,Morgan Hynes,A5034518360,exact,,name_unique,85
7813,Douglas P Holmes,A5032824164,fuzzy,I111088046,round2_inst,121
7814,Gabrielle Gaustad,A5015444230,alias,I155173764,round2_inst,82
7815,Murali Sundaram,A5071662729,exact,I63135867,round2_inst,593
7816,Lei Li,A5100440239,alias,I592451,round2_inst,179
7817,Somin Lee,A5059263512,fuzzy,I27837315,round2_inst,43
7818,Benjamin Jantzen,A5061555779,alias,I859038795,round2_inst,56
7819,Ambrose Seo,A5084180508,alias,I143302722,round2_inst,121
7820,Vishal Monga,A5014013504,alias,I130769515,round3_semantic,293
7821,Bahareh Behkam,A5073887959,exact,I859038795,round2_inst,92
7822,Zoica Cerasela Dinu,A5109248767,alias,I12097938,round3_semantic,110
7823,Humberto Rodriguez Gutierrez,A5062914977,alias,I142740786,round2_inst,167
7824,Adam W Feinberg,A5086659893,fuzzy,I74973139,round2_inst,141
7825,Brenton D Hoffman,A5017402732,fuzzy,I170897317,round2_inst,76
7826,Jiarong Hong,A5087376315,exact,I130238516,round3_semantic,279
7827,Jon Schuller,A5080952824,alias,I154570441,round2_inst,142
7828,Girish krishnan,A5050432620,alias,I157725225,round2_inst,115
7829,Sarah E Stabenfeldt,A5057519497,fuzzy,I55732556,round2_inst,74
7830,Rebecca Kramer-Bottiglio,A5010640110,exact,,name_unique,121
7831,Hannah S Shafaat,A5037354262,fuzzy,I52357470,round2_inst,96
7833,Huilin Gao,A5009536582,exact,,round3_semantic,135
7834,Yuriy Roman,A5016487357,alias,I63966007,round3_semantic,259
7835,Ramin Pashaie,A5020884076,exact,,name_unique,60
7836,Kathryn Miller-Jensen,A5040553377,exact,,name_unique,66
7838,Srikanth Jagabathula,A5053861695,exact,,name_unique,72
7839,Bilal Akin,A5038438263,exact,I162577319,round2_inst,246
7840,Peter Bermel,A5032668705,alias,I219193219,round2_inst,260
7841,Srabanti Chowdhury,A5036450839,exact,I55732556,round2_inst,188
7842,Matthew S Povich,A5061954320,fuzzy,I98947143,round2_inst,176
7843,Fatemeh Hassanipour,A5046158669,exact,,name_unique,68
7844,Basak Gurel,A5025885827,alias,I106165777,round2_inst,79
7845,Lisa M Hall,A5047327114,fuzzy,I52357470,round2_inst,107
7846,Jesse Q Bond,A5010645072,fuzzy,I70983195,round2_inst,62
7847,Kendra Erk,A5041952827,alias,I219193219,round2_inst,86
7848,Christine P Hendon,A5023047425,fuzzy,I78577930,round2_inst,159
7849,Michael L Neidig,A5075864515,fuzzy,I5388228,round2_inst,345
7850,Roya Bahreini,A5021140965,alias,I103635307,round2_inst,199
7851,Han Liu,A5100349057,alias,I20089843,round3_semantic,188
7852,Joel L Kaar,A5051824598,fuzzy,I188538660,round2_inst,87
7853,Lars C Grabow,A5029991019,fuzzy,I44461941,round2_inst,148
7855,Arif S Malik,A5053098813,fuzzy,I47838141,round2_inst,68
7856,Weiwei Deng,A5088715602,exact,I106165777,round2_inst,169
7857,Matthew McCarthy,A5041604584,exact,I72816309,round2_inst,83
7858,Vishal Saxena,A5028809607,alias,I120156002,round2_inst,104
7859,Kristin M Myers,A5047839375,fuzzy,I78577930,round3_semantic,140
7860,Cassandra J Rutherford,A5065867566,fuzzy,I157725225,round2_inst,73
7861,Matthew J Eckelman,A5063597830,fuzzy,I12912129,round2_inst,156
7862,Jared R Speck,A5073994531,fuzzy,I63966007,round2_inst,83
7863,Christian M Metallo,A5042375667,fuzzy,I36258959,round2_inst,275
7864,Erkin Seker,A5066444182,exact,,name_unique,106
7865,Shideh Dashti,A5004480627,exact,,name_unique,139
7866,Michael Baldea,A5089303298,exact,,name_unique,282
7867,Omar I Abdul-Aziz,A5101462924,fuzzy,I19700959,round2_inst,101
7868,George J Nelson,A5066219804,fuzzy,I82495205,round2_inst,135
7869,Boris Lau,A5081784187,alias,I24603500,round2_inst,50
7870,Timothy Vadas,A5012254016,alias,I140172145,round2_inst,33
7871,Shalabh C Maroo,A5061875801,fuzzy,I70983195,round2_inst,76
7873,Kyle M Lancaster,A5006857139,fuzzy,I205783295,round2_inst,349
7874,Jahan Dawlaty,A5019006469,alias,I1174212,round2_inst,132
7875,Jing Yang,A5100645589,alias,I78715868,round3_semantic,215
7876,Conor Walsh,A5028193094,alias,I136199984,round3_semantic,316
7877,Todd E Humphreys,A5026955319,fuzzy,I86519309,round2_inst,211
7878,Amanda Pallais,A5034211097,exact,,name_unique,64
7879,Gregory B Rieker,A5060867004,fuzzy,I188538660,round2_inst,204
7880,Ronghu Wu,A5019829909,exact,I130701444,round2_inst,119
7881,David W Colby,A5032183531,fuzzy,I86501945,round2_inst,31
7882,Karim Lounici,A5003851001,exact,,name_unique,70
7883,Jamil Zaki,A5047315859,alias,I97018004,round2_inst,185
7884,Maiken Mikkelsen,A5012460195,alias,I170897317,round2_inst,107
7885,Mercedeh Khajavikhan,A5058698761,exact,,name_unique,276
7886,Sindy KY Tang,A5019601221,fuzzy,I97018004,round2_inst,118
7887,Behcet Acikmese,A5044772884,alias,I86519309,round2_inst,288
7888,Jin He,A5047137763,exact,I19700959,round2_inst,177
7889,Avinash M Dongare,A5050672784,fuzzy,I140172145,round2_inst,211
7890,Fatma Kilinc-Karzan,A5037072174,alias,I74973139,round3_semantic,66
7891,Jing Tang,A5101927628,alias,I177721651,round3_semantic,104
7892,Hua Wang,A5100646268,exact,I130701444,round3_semantic,443
7893,Jennifer DeBoer,A5008030734,alias,I219193219,round3_semantic,101
7894,Qiong Zhang,A5100407286,alias,I2613432,round3_semantic,112
7895,Philip Feng,A5066447038,alias,I58956616,round2_inst,285
7896,Kay Wille,A5077801637,alias,I140172145,round2_inst,80
7897,Xiao Zhang,A5100320858,exact,I72951846,round3_semantic,185
7898,Sung Yeul Park,A5030759739,exact,I140172145,round3_semantic,90
7899,Alireza Doostan,A5005638433,alias,I188538660,round3_semantic,167
7900,Andrei Faraon,A5053035791,alias,I122411786,round3_semantic,367
7901,Drew A Hall,A5040823901,fuzzy,I36258959,round2_inst,147
7902,Kristopher Kilian,A5019240728,alias,I157725225,round2_inst,519
7903,Xiaoshan Xu,A5019256380,alias,I114395901,round3_semantic,259
7904,Ali Nejat,A5081373829,alias,I12315562,round2_inst,57
7905,Pingbo Tang,A5051191181,exact,I55732556,round2_inst,166
7906,John D Fortner,A5069575097,fuzzy,I204465549,round2_inst,139
7907,Aaron P Stebner,A5073214463,fuzzy,I167576493,round2_inst,126
7908,Katharina Ribbeck,A5076155587,exact,,name_unique,134
7909,James M Rondinelli,A5007838414,fuzzy,I111979921,round2_inst,557
7910,Daniel Feezell,A5016463875,exact,,name_unique,152
7911,Liping Wang,A5100402247,alias,I55732556,round3_semantic,205
7912,Ketan Savla,A5007642972,alias,I1174212,round2_inst,163
7913,Omeed Momeni,A5017208635,exact,,name_unique,64
7914,Yarrow Axford,A5031439509,exact,,name_unique,136
7916,Marco Pavone,A5050003000,alias,I97018004,round2_inst,741
7917,Jun Allard,A5075874996,alias,I204250578,round3_semantic,95
7918,Michael D Pluth,A5085114228,fuzzy,I181233156,round2_inst,266
7919,John B Matson,A5051929521,fuzzy,I859038795,round2_inst,152
7920,Christopher Hennigan,A5009207833,alias,I79272384,round2_inst,112
7921,Noah J Snyder,A5013499746,fuzzy,I592451,round2_inst,47
7922,Majie Fan,A5040717339,exact,,name_unique,113
7923,Shelly Peyton,A5051251433,alias,I24603500,round3_semantic,119
7924,Jeffery Byers,A5086992939,alias,I103531236,round2_inst,90
7926,Suvi Gezari,A5085143798,exact,I66946132,round2_inst,324
7927,Lee Dicker,A5011372682,alias,I102322142,round3_semantic,47
7928,Christian Huber,A5050326287,alias,I130701444,round2_inst,252
7929,Jinjun Liu,A5106268063,alias,I142740786,round3_semantic,85
7931,Parampreet Singh,A5072642342,alias,I121820613,round2_inst,247
7932,Alejandro Rodriguez,A5017733601,alias,I20089843,round2_inst,244
7933,Gang Cheng,A5053435940,exact,I110152177,round3_semantic,285
7934,Lara S Waldrop,A5016034408,fuzzy,I157725225,round2_inst,66
7935,Joshua Pierce,A5070964859,alias,I137902535,round3_semantic,126
7936,Jeffrey Streets,A5000069215,exact,,name_unique,150
7937,Daniel J Thompson,A5101400981,fuzzy,I52357470,round3_semantic,57
7939,Jeffrey Starns,A5034023264,alias,I24603500,round2_inst,95
7940,Jessica M Hoover,A5018364473,fuzzy,I12097938,round2_inst,56
7941,Michael D Niemack,A5033083354,fuzzy,I205783295,round3_semantic,422
7942,Nicolas Templier,A5091479500,exact,,name_unique,62
7943,Zhongping Tan,A5087504421,alias,I188538660,round2_inst,74
7944,Ruihua He,A5045300343,exact,I103531236,round2_inst,137
7945,Kevin Kittilstved,A5009768694,alias,I24603500,round2_inst,67
7946,Mishkatul Bhattacharya,A5038109304,alias,I155173764,round2_inst,117
7947,Jianfeng Lu,A5061472917,exact,I170897317,round2_inst,588
7948,Ana-Maria Staicu,A5080432204,exact,,name_unique,120
7949,Dima Sinapova,A5077403629,exact,,name_unique,36
7950,Silvina Matysiak,A5057459575,exact,,name_unique,102
7951,Cheng Cen,A5006990352,exact,I12097938,round2_inst,98
7952,Tara F Kahan,A5038149339,fuzzy,I70983195,round3_semantic,91
7953,Mukesh Kumar,A5002202341,exact,I170897317,round3_semantic,119
7954,Hui Xiong,A5008609086,exact,I120156002,round3_semantic,229
7955,Arthur Bragg,A5070027692,alias,I145311948,round3_semantic,82
7956,Prashant K Jain,A5030902865,fuzzy,I157725225,round3_semantic,288
7957,Marc H Gershow,A5018977407,fuzzy,I57206974,round2_inst,56
7958,Danna E Freedman,A5083858059,fuzzy,I111979921,round2_inst,210
7959,Bradley D Cramer,A5024009383,fuzzy,I126307644,round2_inst,160
7960,Jason Benedict,A5077639360,alias,I63190737,round2_inst,334
7961,Catherine C Espaillat,A5081872909,fuzzy,I111088046,round2_inst,255
7962,Jian Ding,A5103157148,alias,I40347166,round3_semantic,135
7963,Evan Reed,A5049135299,alias,I97018004,round2_inst,235
7964,Oleg V Larionov,A5105513800,fuzzy,,round3_semantic,316
7965,Brian Rose,A5050119433,alias,I392282,round2_inst,74
7966,Mar Reguant,A5090356763,exact,,name_unique,55
7967,Justin C Burton,A5080702347,fuzzy,I150468666,round2_inst,186
7968,Alessandra Corsi,A5030057699,alias,I12315562,round2_inst,504
7969,Christopher J Ackerson,A5040176767,fuzzy,I92446798,round2_inst,113
7971,Efrain E Rodriguez,A5056863733,fuzzy,I66946132,round2_inst,184
7972,Po-Shen Loh,A5056507682,exact,,name_unique,113
7973,Jenny V Lockard,A5084487002,fuzzy,I102322142,round2_inst,85
7974,Joshua E Greene,A5034165168,fuzzy,I103531236,round2_inst,53
7975,Kevin J Noonan,A5089598740,fuzzy,I74973139,round2_inst,93
7976,Deron E Burkepile,A5041928974,fuzzy,I19700959,round2_inst,230
7977,Mark Schuller,A5001076551,alias,I102502594,round2_inst,78
7978,James E Aguirre,A5070562377,fuzzy,I79576946,round2_inst,319
7979,Beth S Guiton,A5059573812,fuzzy,I143302722,round2_inst,66
7980,James K Harper,A5005680364,fuzzy,I106165777,round3_semantic,118
7981,Anne Co,A5038372990,alias,I52357470,round2_inst,130
7982,Ryan A Altman,A5070642346,fuzzy,I146416000,round2_inst,110
7983,Jared H Delcamp,A5088797545,fuzzy,I368840534,round2_inst,203
7984,David S Matteson,A5051412963,fuzzy,I205783295,round2_inst,229
7985,Larisa Grawe DeSantis,A5017551177,fuzzy,I200719446,round2_inst,130
7986,Nicolay V Tsarevsky,A5060949742,fuzzy,I178169726,round2_inst,117
7987,Gregory A Hudalla,A5026939274,fuzzy,I33213144,round2_inst,70
7988,Veronica Bindi,A5047734333,alias,I1331384533,round2_inst,124
7989,Oliver Schmitz,A5031858407,alias,I135310074,round3_semantic,521
7990,Cora E MacBeth,A5053552713,alias,I150468666,round2_inst,114
7991,Rajan K Chakrabarty,A5076409688,fuzzy,I204465549,round2_inst,174
7992,Qiu Wang,A5100675928,alias,I170897317,round3_semantic,145
7993,Enrico Rossi,A5069708145,alias,I16285277,round2_inst,212
7994,Elizabeth A Hajek,A5066540096,fuzzy,I130769515,round2_inst,118
7995,James Wilking,A5055850001,alias,I23732399,round2_inst,68
7996,Christopher K Junium,A5086540894,fuzzy,I70983195,round3_semantic,107
7997,Peter A Nelson,A5005245819,fuzzy,I92446798,round2_inst,164
7998,Nitya Kallivayalil,A5001986930,exact,,name_unique,174
7999,Vladimir Manucharyan,A5023492914,exact,,name_unique,152
8000,Gregory MacDougall,A5087550926,alias,I157725225,round2_inst,150
8002,Sarah D Olson,A5015678609,fuzzy,I107077323,round2_inst,57
8003,Lionel Levine,A5052050258,alias,I205783295,round2_inst,138
8004,Rhonda L Quinn,A5009617285,fuzzy,I12524447,round2_inst,54
8005,Felix R Fischer,A5044032464,fuzzy,I95457486,round2_inst,223
8006,Shinsei Ryu,A5053662519,exact,I157725225,round2_inst,303
8007,Chao Zhang,A5100460230,alias,I1174212,round3_semantic,109
8008,Alp Simsek,A5035115733,alias,I1321305853,round2_inst,91
8009,Alexander Sinitskii,A5083694616,alias,I114395901,round2_inst,231
8010,Laszlo Kurti,A5033663263,alias,I867280407,round2_inst,145
8011,Philip F Hopkins,A5038938655,alias,I122411786,round2_inst,697
8012,Li Yang,A5100319864,exact,I204465549,round3_semantic,477
8013,Vincent Lavallo,A5016346698,exact,I103635307,round3_semantic,212
8014,Wenwen Li,A5100338179,exact,I55732556,round3_semantic,412
8015,Stefan A Talke,A5005295426,fuzzy,I126345244,round2_inst,138
8016,Emilija Pantic,A5109609868,alias,I84218800,round2_inst,111
8018,Chong Fang,A5063761923,alias,I131249849,round2_inst,133
8019,Wesley Campbell,A5014512253,alias,I161318765,round2_inst,212
8020,Laurel Larsen,A5009857109,alias,I95457486,round2_inst,148
8021,Joel D Eaves,A5036233842,fuzzy,I188538660,round2_inst,79
8022,Alexander L Chernyshev,A5063985976,fuzzy,,round3_semantic,39
8023,Rahul Roy,A5084390984,alias,I161318765,round3_semantic,208
8024,William C Chueh,A5111087946,fuzzy,I97018004,round3_semantic,48
8025,Ulrike Seibt,A5091651367,exact,I161318765,round3_semantic,43
8026,Alex V Kontorovich,A5016383096,fuzzy,I102322142,round2_inst,112
8027,Xipeng Shen,A5100624451,alias,I137902535,round2_inst,302
8028,Chaoli Wang,A5101913449,alias,I107639228,round3_semantic,164
8030,Tommaso Melodia,A5054337759,exact,I12912129,round2_inst,450
8031,Lorena A Barba,A5028603986,fuzzy,I193531525,round2_inst,233
8032,Walid Saad,A5024108653,alias,I859038795,round3_semantic,1193
8033,Miryung Kim,A5049451101,alias,I161318765,round2_inst,155
8034,Luis A Anchordoqui,A5066495992,fuzzy,,round3_semantic,214
8035,Jin Hyung Lee,A5101958720,exact,I97018004,round3_semantic,53
8036,Davide Lazzati,A5032453136,exact,,name_unique,356
8037,Amy N Parks,A5006867200,fuzzy,I87216513,round2_inst,46
8038,Ramesh Jasti,A5006200378,exact,I181233156,round2_inst,235
8039,Veronica J Santos,A5058625232,fuzzy,I161318765,round2_inst,46
8041,Zhilei Chen,A5072358380,exact,I91045830,round3_semantic,49
8042,Long Que,A5050709219,alias,I173911158,round2_inst,129
8043,Stacey Brenner-Moyer,A5075963516,alias,I102322142,round2_inst,35
8044,Max A Alekseyev,A5012222528,fuzzy,I193531525,round2_inst,107
8045,Franklin Tao,A5074200142,alias,I146416000,round3_semantic,167
8046,Thamar Solorio,A5047351656,alias,I44461941,round2_inst,239
8048,Cory R Dean,A5067295203,fuzzy,I78577930,round2_inst,391
8049,Sandra D Eksioglu,A5028492004,fuzzy,I8078737,round2_inst,128
8050,Harsha V Madhyastha,A5080776695,fuzzy,I27837315,round2_inst,106
8051,Claudia R Valeggia,A5025011570,fuzzy,I32971472,round2_inst,126
8052,Patrick G Traynor,A5048941759,fuzzy,I33213144,round2_inst,179
8054,Chanwoo Park,A5101490692,alias,I76835614,round2_inst,152
8056,Daniela A Oliveira,A5059521006,fuzzy,I33213144,round3_semantic,35
8057,Christopher Saldana,A5021185346,alias,I130701444,round3_semantic,174
8058,Marco Battaglini,A5007070331,alias,I205783295,round3_semantic,215
8059,Suzanne M Shontz,A5082723056,fuzzy,I146416000,round2_inst,81
8060,Karl E Schwede,A5034640542,fuzzy,I223532165,round2_inst,144
8061,Ming Su,A5010471217,exact,I12912129,round3_semantic,210
8062,Olga Vitek,A5088073215,exact,,name_unique,147
8063,Duncan L MacFarlane,A5067609819,fuzzy,I178169726,round2_inst,181
8064,Kai Zeng,A5078480632,alias,I162714631,round3_semantic,212
8065,Kris Hauser,A5027878263,alias,I170897317,round2_inst,201
8066,Narutoshi Nakata,A5055644313,exact,I16944753,round2_inst,39
8067,Vikas Berry,A5060402407,exact,I39422238,round2_inst,152
8068,Kristi Montooth,A5089550120,alias,I114395901,round2_inst,62
8069,Marissa N Rylander,A5111552059,fuzzy,I86519309,round2_inst,122
8070,Min Sun,A5089070900,exact,I201448701,round3_semantic,68
8071,Dan Margalit,A5090661352,alias,I130701444,round2_inst,112
8072,Natalia B Perkins,A5081535984,fuzzy,I130238516,round2_inst,166
8073,Jon Camden,A5077658490,alias,I107639228,round2_inst,141
8074,Shan Lu,A5061448314,alias,I40347166,round3_semantic,211
8075,Andrian Marcus,A5070230554,exact,I162577319,round2_inst,187
8076,Daryoosh Vashaee,A5103002663,exact,I137902535,round3_semantic,102
8077,Erin E Carlson,A5020668519,fuzzy,I130238516,round2_inst,215
8078,Alvaro Pelayo,A5067845956,exact,,name_unique,126
8079,Mariel Vazquez,A5087620774,alias,I84218800,round2_inst,69
8080,Debashis Mondal,A5101668828,alias,I131249849,round2_inst,68
8081,Sarah E Dodson-Robinson,A5045708193,fuzzy,I86501945,round2_inst,97
8082,Howie Huang,A5002254350,alias,I193531525,round2_inst,109
8083,Joanna M Austin,A5032218189,fuzzy,I122411786,round2_inst,159
8084,Stephen Wilson,A5018050173,alias,I154570441,round3_semantic,458
8085,Mark A Hoefer,A5043830810,fuzzy,I188538660,round2_inst,156
8086,Kevin D Ausman,A5039360158,fuzzy,I120156002,round2_inst,39
8087,Suzanne H Alonzo,A5086739050,fuzzy,I185103710,round2_inst,159
8089,Casey W Miller,A5069147173,fuzzy,I155173764,round3_semantic,169
8090,Arash Mafi,A5023147909,exact,I169521973,round2_inst,255
8091,Heng Ji,A5103178893,alias,I165799507,round3_semantic,284
8092,Feifang Hu,A5040494856,alias,I193531525,round2_inst,140
8093,Ashaki A Rouff,A5006683247,fuzzy,I102322142,round2_inst,54
8094,Huili Grace G Xing,A5064832078,fuzzy,I205783295,round2_inst,630
8095,Song Zhang,A5005908452,alias,I219193219,round3_semantic,429
8096,Xuanhe Zhao,A5023656879,exact,I63966007,round3_semantic,302
8097,David Saintillan,A5063860508,exact,I36258959,round2_inst,192
8098,Shantanu Chakrabartty,A5034498144,exact,,name_unique,280
8099,Xincheng Yao,A5016491389,exact,I39422238,round2_inst,276
8100,Paul Dauenhauer,A5003718847,alias,I130238516,round2_inst,266
8101,Sonia M Tikoo-Schantz,A5069915738,fuzzy,I102322142,round2_inst,315
8103,Shiren Wang,A5020605766,exact,,round3_semantic,157
8104,Kimberly D Genareau,A5048101115,fuzzy,I17301866,round2_inst,72
8105,Xin Fu,A5016298390,exact,I44461941,round3_semantic,164
8106,German M Drazer,A5041315704,fuzzy,I102322142,round2_inst,124
8107,Ying Li,A5100414372,exact,,round3_semantic,54
8108,Jieping Ye,A5010419481,exact,I27837315,round2_inst,668
8109,Tiffany A Shaw,A5054083920,fuzzy,I40347166,round2_inst,142
8110,David C Noone,A5014595026,fuzzy,I131249849,round2_inst,367
8111,Niklas E Elmqvist,A5034277315,fuzzy,I66946132,round2_inst,271
8112,Hojun Song,A5035646550,exact,I91045830,round3_semantic,138
8113,Gwen Ottinger,A5021414009,exact,,name_unique,47
8114,Shuo Wang,A5100400155,exact,I33213144,round3_semantic,318
8115,Kevin Butler,A5039485542,exact,I33213144,round2_inst,190
8116,John S McCartney,A5048411012,fuzzy,I36258959,round2_inst,409
