row_id,code,institution,host_openalex_id,matched_name
1601,FT120100832,The University of Melbourne,I165779595,The University of Melbourne
1602,FT110100831,Queensland Institute of Medical Research,I217937681,QIMR Berghofer Medical Research Institute
1603,FT110100057,The University of New South Wales,I31746571,(manual)
1604,FT110100152,RMIT University,I82951845,RMIT University
1605,FT110100698,The Australian National University,I118347636,(manual)
1606,FT110100990,University of the Sunshine Coast,I174025329,University of the Sunshine Coast
1607,FT110100272,The University of New South Wales,I31746571,(manual)
1608,FT110101117,Queensland University of Technology,I160993911,Queensland University of Technology
1609,FT110100151,The University of New South Wales,I31746571,(manual)
1610,FT110100305,The Australian National University,I118347636,(manual)
1611,FT110101038,Swinburne University of Technology,I57093077,Swinburne University of Technology
1612,FT110100460,The University of New South Wales,I31746571,(manual)
1613,FT110100805,The Australian National University,I118347636,(manual)
1614,FT110100112,The University of Melbourne,I165779595,The University of Melbourne
1615,FT110100105,The University of Western Australia,I177877127,The University of Western Australia
1616,FT110100114,The University of Queensland,I165143802,The University of Queensland
1617,FT110101037,The University of Sydney,I129604602,The University of Sydney
1618,FT110100919,The Australian National University,I118347636,(manual)
1619,FT110100284,The University of Queensland,I165143802,The University of Queensland
1620,FT110100431,The University of New South Wales,I31746571,(manual)
1621,FT110100884,Queensland University of Technology,I160993911,Queensland University of Technology
1622,FT110100851,The University of Queensland,I165143802,The University of Queensland
1623,FT110100188,The University of Western Australia,I177877127,The University of Western Australia
1624,FT110100625,Monash University,I56590836,Monash University
1625,FT110100116,The University of Sydney,I129604602,The University of Sydney
1626,FT110100432,The University of Melbourne,I165779595,The University of Melbourne
1627,FT110100242,The University of Western Australia,I177877127,The University of Western Australia
1628,FT110100185,Griffith University,I11701301,Griffith University
1629,FT110100198,Macquarie University,I99043593,Macquarie University
1630,FT110100265,Monash University,I56590836,Monash University
1631,FT110100319,Monash University,I56590836,Monash University
1632,FT110100505,Monash University,I56590836,Monash University
1633,FT110100972,The University of Queensland,I165143802,The University of Queensland
1634,FT110100130,Southern Cross University,I66809481,Southern Cross University
1635,FT110100632,The University of New South Wales,I31746571,(manual)
1636,FT110100084,RMIT University,I82951845,RMIT University
1637,FT110100724,The University of Queensland,I165143802,The University of Queensland
1638,FT110100496,The University of Queensland,I165143802,The University of Queensland
1639,FT110100170,University of Wollongong,I204824540,University of Wollongong
1640,FT110100463,Queensland University of Technology,I160993911,Queensland University of Technology
1641,FT110100528,The University of Western Australia,I177877127,The University of Western Australia
1642,FT110100490,The University of Queensland,I165143802,The University of Queensland
1643,FT110100597,University of Tasmania,I129801699,University of Tasmania
1644,FT110100392,The University of Western Australia,I177877127,The University of Western Australia
1645,FT110100110,The University of Melbourne,I165779595,The University of Melbourne
1646,FT110100254,The University of Sydney,I129604602,The University of Sydney
1647,FT110100646,The University of Melbourne,I165779595,The University of Melbourne
1648,FT110100373,Flinders University,I169541294,Flinders University
1649,FT110100241,The University of Western Australia,I177877127,The University of Western Australia
1650,FT110100951,Monash University,I56590836,Monash University
1651,FT110100721,The University of New South Wales,I31746571,(manual)
1652,FT110100203,The University of Queensland,I165143802,The University of Queensland
1653,FT110100054,Monash University,I56590836,Monash University
1654,FT110100070,Macquarie University,I99043593,Macquarie University
1655,FT110101005,The University of Sydney,I129604602,The University of Sydney
1656,FT110101098,The University of Sydney,I129604602,The University of Sydney
1657,FT110100957,University of Canberra,I188329596,University of Canberra
1658,FT110100099,Flinders University,I169541294,Flinders University
1659,FT110100178,The University of Newcastle,I78757542,(manual)
1660,FT110100511,The University of Sydney,I129604602,The University of Sydney
1661,FT110100457,The Australian National University,I118347636,(manual)
1662,FT110100573,Flinders University,I169541294,Flinders University
1663,FT110100121,The University of Sydney,I129604602,The University of Sydney
1664,FT110100478,The University of New South Wales,I31746571,(manual)
1665,FT110100635,James Cook University,I86467917,James Cook University
1666,FT110100427,Monash University,I56590836,Monash University
1667,FT110100711,The University of Adelaide,I5681781,The University of Adelaide
1668,FT110100612,Monash University,I56590836,Monash University
1669,FT110101065,The Australian National University,I118347636,(manual)
1670,FT110100752,University of Wollongong,I204824540,University of Wollongong
1671,FT110100214,The University of Melbourne,I165779595,The University of Melbourne
1672,FT110100075,Victor Chang Cardiac Research Institute,I19514445,Victor Chang Cardiac Research Institute
1673,FT110100339,Macquarie University,I99043593,Macquarie University
1674,FT110100310,The Australian National University,I118347636,(manual)
1675,FT110100836,Victor Chang Cardiac Research Institute,I19514445,Victor Chang Cardiac Research Institute
1676,FT110100557,The University of Queensland,I165143802,The University of Queensland
1677,FT110100629,The University of Melbourne,I165779595,The University of Melbourne
1678,FT110101119,The University of Sydney,I129604602,The University of Sydney
1679,FT110100754,The Australian National University,I118347636,(manual)
1680,FT110100218,The University of Melbourne,I165779595,The University of Melbourne
1681,FT110100043,The University of Sydney,I129604602,The University of Sydney
1682,FT110100483,The University of New South Wales,I31746571,(manual)
1683,FT110100345,Western Sydney University,I63525965,Western Sydney University
1684,FT110100743,Macquarie University,I99043593,Macquarie University
1685,FT110100548,Queensland Institute of Medical Research,I217937681,QIMR Berghofer Medical Research Institute
1686,FT110100909,The University of Sydney,I129604602,The University of Sydney
1687,FT110100064,The Australian National University,I118347636,(manual)
1688,FT110100545,Monash University,I56590836,Monash University
1689,FT110100065,Monash University,I56590836,Monash University
1690,FT110100560,Monash University,I56590836,Monash University
1691,FT110100887,The University of Queensland,I165143802,The University of Queensland
1692,FT110100604,The Australian National University,I118347636,(manual)
1693,FT110101044,University of Technology Sydney,I114017466,University of Technology Sydney
1694,FT110100238,The University of Queensland,I165143802,The University of Queensland
1695,FT110100513,Griffith University,I11701301,Griffith University
1696,FT110100316,The University of Sydney,I129604602,The University of Sydney
1697,FT110100753,University of Technology Sydney,I114017466,University of Technology Sydney
1698,FT110100207,University of Tasmania,I129801699,University of Tasmania
1699,FT110100453,The Australian National University,I118347636,(manual)
1700,FT110100617,The University of Melbourne,I165779595,The University of Melbourne
1701,FT110100418,Western Sydney University,I63525965,Western Sydney University
1702,FT110100639,Swinburne University of Technology,I57093077,Swinburne University of Technology
1703,FT110101052,The Australian National University,I118347636,(manual)
1704,FT110100072,The Australian National University,I118347636,(manual)
1705,FT110100216,The University of Queensland,I165143802,The University of Queensland
1706,FT110101036,MURDOCH CHILDREN'S RESEARCH INSTITUTE,I4210150290,Murdoch Children's Research Institute
1707,FT110100586,University of Wollongong,I204824540,University of Wollongong
1708,FT110100034,University of Wollongong,I204824540,University of Wollongong
1709,FT110100132,Deakin University,I149704539,Deakin University
1710,FT110100276,University of Tasmania,I129801699,University of Tasmania
1711,FT110100576,The University of New South Wales,I31746571,(manual)
1712,FT110100191,The University of Queensland,I165143802,The University of Queensland
1713,FT110100658,The University of Melbourne,I165779595,The University of Melbourne
1714,FT110100411,The University of Melbourne,I165779595,The University of Melbourne
1715,FT110100686,The Australian National University,I118347636,(manual)
1716,FT110100665,The Australian National University,I118347636,(manual)
1717,FT110100631,Macquarie University,I99043593,Macquarie University
1718,FT110100875,University of Technology Sydney,I114017466,University of Technology Sydney
1719,FT110100166,Queensland University of Technology,I160993911,Queensland University of Technology
1720,FT110100733,University of Canberra,I188329596,University of Canberra
1721,FT110100728,The Australian National University,I118347636,(manual)
1722,FT110100078,The University of Adelaide,I5681781,The University of Adelaide
1723,FT110100996,The University of Sydney,I129604602,The University of Sydney
1724,FT110100046,Curtin University,I205640436,Curtin University
1725,FT110100226,James Cook University,I86467917,James Cook University
1726,FT110100249,University of Wollongong,I204824540,University of Wollongong
1727,FT110100504,The University of Sydney,I129604602,The University of Sydney
1728,FT110100250,The University of Melbourne,I165779595,The University of Melbourne
1729,FT110100853,The Australian National University,I118347636,(manual)
1730,FT110100768,Monash University,I56590836,Monash University
1731,FT110100199,The University of Melbourne,I165779595,The University of Melbourne
1732,FT110100385,Macquarie University,I99043593,Macquarie University
1733,FT110100097,The University of Queensland,I165143802,The University of Queensland
1734,FT110100082,The University of Adelaide,I5681781,The University of Adelaide
1735,FT110100108,The Australian National University,I118347636,(manual)
1736,FT110100793,The University of Adelaide,I5681781,The University of Adelaide
1737,FT110100169,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1738,FT110101050,The University of Adelaide,I5681781,The University of Adelaide
1739,FT110100292,Monash University,I56590836,Monash University
1740,FT110100585,The University of Melbourne,I165779595,The University of Melbourne
1741,FT110100256,The University of New England,I90745801,University of New England
1742,FT110100523,The University of New South Wales,I31746571,(manual)
1743,FT110100609,Macquarie University,I99043593,Macquarie University
1744,FT110100924,Macquarie University,I99043593,Macquarie University
1745,FT110100041,The University of New South Wales,I31746571,(manual)
1746,FT110100174,The University of Western Australia,I177877127,The University of Western Australia
1747,FT110100328,The University of New South Wales,I31746571,(manual)
1748,FT110100037,The Australian National University,I118347636,(manual)
1749,FT110100150,The University of New South Wales,I31746571,(manual)
1750,FT110100088,The University of Melbourne,I165779595,The University of Melbourne
1751,FT110100083,Queensland University of Technology,I160993911,Queensland University of Technology
1752,FT110100475,Monash University,I56590836,Monash University
1753,FT110100341,Monash University,I56590836,Monash University
1754,FT110100871,University of Canberra,I188329596,University of Canberra
1755,FT110100757,The Australian National University,I118347636,(manual)
1756,FT110100685,Macquarie University,I99043593,Macquarie University
1757,FT110100726,The Florey Institute of Neuroscience and Mental Health,I242743682,(manual)
1758,FT110100176,The University of Western Australia,I177877127,The University of Western Australia
1759,FT110100889,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1760,FT110100200,The University of New South Wales,I31746571,(manual)
1761,FT110100642,The University of Sydney,I129604602,The University of Sydney
1762,FT110100524,The Australian National University,I118347636,(manual)
1763,FT110100854,Monash University,I56590836,Monash University
1764,FT110100283,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1765,FT110100384,Monash University,I56590836,Monash University
1766,FT110100295,The University of Newcastle,I78757542,(manual)
1767,FT110100746,The University of Newcastle,I78757542,(manual)
1768,FT110100729,The University of Melbourne,I165779595,The University of Melbourne
1769,FT110100067,The University of New South Wales,I31746571,(manual)
1770,FT110100378,Griffith University,I11701301,Griffith University
1771,FT110100690,La Trobe University,I196829312,La Trobe University
1772,FT110100007,The University of New South Wales,I31746571,(manual)
1773,FT110100602,The University of Western Australia,I177877127,The University of Western Australia
1774,FT110100800,University of Technology Sydney,I114017466,University of Technology Sydney
1775,FT110101007,The University of Sydney,I129604602,The University of Sydney
1776,FT110100623,The University of Queensland,I165143802,The University of Queensland
1777,FT110100587,James Cook University,I86467917,James Cook University
1778,FT110100263,Swinburne University of Technology,I57093077,Swinburne University of Technology
1779,FT110100306,The University of Adelaide,I5681781,The University of Adelaide
1780,FT110100500,The University of Western Australia,I177877127,The University of Western Australia
1781,FT110100236,The University of Sydney,I129604602,The University of Sydney
1782,FT110100925,The University of Queensland,I165143802,The University of Queensland
1783,FT110100896,The University of Western Australia,I177877127,The University of Western Australia
1784,FT110100223,Monash University,I56590836,Monash University
1785,FT110100572,University of Tasmania,I129801699,University of Tasmania
1786,FT110100680,The Australian National University,I118347636,(manual)
1787,FT110100891,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1788,FT110101046,The University of Sydney,I129604602,The University of Sydney
1789,FT110100429,The University of Adelaide,I5681781,The University of Adelaide
1790,FT110100019,Monash University,I56590836,Monash University
1791,FT110101049,The University of Western Australia,I177877127,The University of Western Australia
1792,FT110100332,The University of Queensland,I165143802,The University of Queensland
1793,FT110100246,The University of Western Australia,I177877127,The University of Western Australia
1794,FT110100201,The University of Western Australia,I177877127,The University of Western Australia
1795,FT110100225,RMIT University,I82951845,RMIT University
1796,FT110100455,University of Technology Sydney,I114017466,University of Technology Sydney
1797,FT110100234,Commonwealth Scientific and Industrial Research Organisation,I1292875679,Commonwealth Scientific and Industrial Research Organisation
1798,FT110100352,The University of Western Australia,I177877127,The University of Western Australia
1799,FT110100760,Queensland University of Technology,I160993911,Queensland University of Technology
1800,FT110100304,The University of Western Australia,I177877127,The University of Western Australia
1801,FT110101048,Griffith University,I11701301,Griffith University
1802,FT110100327,The University of Melbourne,I165779595,The University of Melbourne
1803,FT110100195,The University of Newcastle,I78757542,(manual)
1804,FT110100372,The University of Queensland,I165143802,The University of Queensland
1805,FT100100990,University of Wollongong,I204824540,University of Wollongong
1806,FT100100898,Western Sydney University,I63525965,Western Sydney University
1807,FT100100909,The University of Western Australia,I177877127,The University of Western Australia
1808,FT100101003,The Australian National University,I118347636,(manual)
1809,FT100100806,The University of Queensland,I165143802,The University of Queensland
1810,FT100100833,Griffith University,I11701301,Griffith University
1811,FT100100835,The Florey Institute of Neuroscience and Mental Health,I242743682,(manual)
1812,FT100101004,The Australian Institute of Marine Science,I1328540965,(manual)
1813,FT100100976,The University of Queensland,I165143802,The University of Queensland
1814,FT100100971,University of Technology Sydney,I114017466,University of Technology Sydney
1815,FT100100928,The University of Sydney,I129604602,The University of Sydney
1816,FT100101018,The University of Adelaide,I5681781,The University of Adelaide
1817,FT100100966,Monash University,I56590836,Monash University
1818,FT100100991,The Australian National University,I118347636,(manual)
1819,FT100100952,La Trobe University,I196829312,La Trobe University
1820,FT100100746,Deakin University,I149704539,Deakin University
1821,FT100100918,Baker IDI Heart and Diabetes Institute,I142471025,Baker Heart and Diabetes Institute
1822,FT100100879,The University of Queensland,I165143802,The University of Queensland
1823,FT100100956,The University of New South Wales,I31746571,(manual)
1824,FT100100953,The University of Sydney,I129604602,The University of Sydney
1825,FT100100759,The University of Melbourne,I165779595,The University of Melbourne
1826,FT100100824,The Australian National University,I118347636,(manual)
1827,FT100100970,University of South Australia,I170239107,University of South Australia
1828,FT100100764,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1829,FT100100869,The Australian National University,I118347636,(manual)
1830,FT100100910,Macquarie University,I99043593,Macquarie University
1831,FT100100825,The Australian National University,I118347636,(manual)
1832,FT100100779,The University of Sydney,I129604602,The University of Sydney
1833,FT100100674,The University of Melbourne,I165779595,The University of Melbourne
1834,FT100100923,The University of Melbourne,I165779595,The University of Melbourne
1835,FT100100905,The University of Queensland,I165143802,The University of Queensland
1836,FT100100737,Curtin University,I205640436,Curtin University
1837,FT100100761,Macquarie University,I99043593,Macquarie University
1838,FT100100657,The University of Queensland,I165143802,The University of Queensland
1839,FT100100609,University of Tasmania,I129801699,University of Tasmania
1840,FT100100548,Monash University,I56590836,Monash University
1841,FT100100801,RMIT University,I82951845,RMIT University
1842,FT100100819,The University of Melbourne,I165779595,The University of Melbourne
1843,FT100100791,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1844,FT100100754,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1845,FT100100603,The University of Sydney,I129604602,The University of Sydney
1846,FT100100767,The University of Adelaide,I5681781,The University of Adelaide
1847,FT100100627,The University of Western Australia,I177877127,The University of Western Australia
1848,FT100100810,The University of Western Australia,I177877127,The University of Western Australia
1849,FT100100763,Monash University,I56590836,Monash University
1850,FT100100756,The University of Western Australia,I177877127,The University of Western Australia
1851,FT100100721,The University of Queensland,I165143802,The University of Queensland
1852,FT100100774,The University of Queensland,I165143802,The University of Queensland
1853,FT100100750,MURDOCH CHILDREN'S RESEARCH INSTITUTE,I4210150290,Murdoch Children's Research Institute
1854,FT100100734,The University of Western Australia,I177877127,The University of Western Australia
1855,FT100100738,The University of Sydney,I129604602,The University of Sydney
1856,FT100100717,Macquarie University,I99043593,Macquarie University
1857,FT100100762,The University of Melbourne,I165779595,The University of Melbourne
1858,FT100100795,The University of Queensland,I165143802,The University of Queensland
1859,FT100100695,Griffith University,I11701301,Griffith University
