rid,aus_name,authorid,sci_name,match_type
1982,Yuan Feng,A5107459644,Yuan Feng,alias
728,Jian Yang,A5004312864,Jian Yuan Yang,alias
729,Michael Murphy,A5050168384,Michael S Murphy,alias
1162,Yanbo Wang,A5107464021,Yanbo Wang,alias
1700,Kate Shaw,A5024976442,Kate A. Shaw,alias
434,Tianyi Ma,A5063530576,MA Tian-yi,alias
438,Amanda Johnson,A5064096284,Amanda Johnson,alias
1063,Paul Salmon,A5098220677,Paul Salmon,alias
1173,Lian Pin Koh,A5108360160,Koh Lian Pin,alias
442,CHI CHENG,A5005701866,Cheng-Chi,alias
1924,Yun Liu,A5114402933,Yun Liu,alias
1936,Stephen Turner,A5045872672,Stephen Davis Turner,alias
1601,Rui Zhang,A5076890094,Rui Zhang,alias
669,Ilya Mandel,A5089725618,Ilya Mandel,alias
1753,Dan Li,A5104008146,Li Dan -,alias
102,Xu Huang,A5011633282,Xu Huang,alias
103,Jun Zhang,A5050196003,Jun Zhang,alias
150,Christopher Baker,A5088534843,Christopher B. Baker,alias
831,Ying Zhang,A5001370467,Ying Zhang,alias
1385,Andrew Mitchell,A5056098999,Andrew Mitchell,alias
497,Sarah Foster,A5036249271,Sarah M. Foster,alias
240,Yang Liu,A5041153684,Yang Liu,alias
1416,John Zhu,A5034039007,John Zhu,alias
1905,Melinda Cooper,A5099470196,Melinda Cooper,alias
159,Craig Anderson,A5106037080,Craig S. Anderson,alias
2032,Colin Smith,A5106365280,Colin Smith,alias
1118,Benjamin Goldsmith,A5107295067,Benjamin Goldsmith,alias
621,Yang Song,A5114594109,Yang Song,alias
1484,Tao Liu,A5114761786,Tao Liu,alias
1096,Jan Hamann,A5115004301,Jan Hamann,alias
419,Li Wei,A5037510821,Wei Li,alias
1954,Bruce Neal,A5074927609,Bruce Neal,alias
1362,Scott Mueller,A5108287971,Scott Mueller,alias
621,Yang Song,A5108319425,Yang Song,alias
189,Chen Li,A5068962416,Li Chen,alias
189,Chen Li,A5114860134,Li Chen,alias
1753,Dan Li,A5036819818,Dan Li,alias
87,Gang Li,A5077874530,Gang Li,alias
192,Liang Zheng,A5011190421,Zheng Liang,alias
136,Min Xu,A5108597190,Xu Min,alias
363,Han Lin,A5010243349,Han Lin,alias
189,Chen Li,A5066316185,Chen Li,alias
189,Chen Li,A5015898235,Chen Li,alias
102,Xu Huang,A5011270238,Xu Huang,alias
800,Hao Liu,A5104123844,Hao Liu,alias
831,Ying Zhang,A5102781887,Ying Zhang,alias
231,Yi Liu,A5101978294,Yi Liu,alias
240,Yang Liu,A5103980919,Yang Liu,alias
1313,Hui Hu,A5079009505,Hui Hu,alias
1711,Jason Evans,A5103696108,J. L. Evans,alias
2008,Zongping Shao,A5101927500,Zongping Shao,alias
2000,Jian Li,A5101455572,Jian Li,alias
1130,Colin Jackson,A5061991640,Colin Jackson,alias
199,Martin Polkinghorne,A5028198343,Martin Polkinghorne,alias
2000,Jian Li,A5103480903,Jian Li,alias
1722,Andrew Rosser,A5101830371,Andrew Rosser,alias
1793,Daniel Murphy,A5102966027,Dan Murphy,alias
412,Ryan Armstrong,A5087918773,Ryan Armstrong,alias
513,Kathryn Allen,A5081284254,Kathryn Allen,alias
240,Yang Liu,A5101984213,Yang Liu,alias
935,Simon Ho,A5090510449,Simon Ho,alias
1154,Bo Li,A5100632099,Bo Li,alias
728,Jian Yang,A5112184024,Jian Mei Yang,alias
800,Hao Liu,A5010086820,Hao Liu,alias
1496,Qing Li,A5100675269,LI Qing,alias
1902,Gary Hill,A5112252415,Gary W. Hill,alias
419,Li Wei,A5100716770,Wei Li,alias
746,James Hutchison,A5112281044,JAMES E. HUTCHISON,alias
1614,James Bailey,A5111739755,James S. Bailey,alias
747,Thomas White,A5112487259,Thomas Raeburn White,alias
2085,David White,A5106819635,David White,alias
2144,Yuesheng Li,A5073509856,LI Yue-sheng,alias
2204,Jie Zhang,A5100783870,Jie Zhang,alias
1080,Neil McIntyre,A5088235856,Neil McIntyre,alias
492,Zhi Li,A5024153081,Zhi Li,alias
1105,Andrea Rizzi,A5108729015,Andrea Rizzi,alias
1203,Kevin Morris,A5108897897,Kevin Morris,alias
357,Ricardo Ruiz Baier,A5108905702,Ricardo Ruiz Baier,alias
9,Poppy Watson,A5108952657,Poppy Watson,alias
455,Ba Tuong Vo,A5024903479,Vo Ba-Tuong,alias
1142,Christian Gruber,A5026832712,Gruber Christian,alias
1233,Nicole Moore,A5027175237,Nicole Leigh Tadisch Moore,alias
189,Chen Li,A5042598083,Li CHEN,alias
1601,Rui Zhang,A5100422144,Rui Zhang,alias
1484,Tao Liu,A5003484953,Tao Liu,alias
2038,Martin Thomas,A5110540819,Martin Thomas,alias
419,Li Wei,A5100318062,Wei Li,alias
438,Amanda Johnson,A5069479710,Amanda Walker Johnson,alias
1601,Rui Zhang,A5100422161,Rui Zhang,alias
2005,Colin Butler,A5069270628,Colin Butler,alias
693,Jun Li,A5100361880,Jun Li,alias
123,Jun Li,A5100362129,Jun Li,alias
693,Jun Li,A5100362129,Jun Li,alias
240,Yang Liu,A5100355896,Yang Liu,alias
1154,Bo Li,A5100374458,Bo Li,alias
103,Jun Zhang,A5100433238,Jun Zhang,alias
123,Jun Li,A5100362056,Jun Li,alias
240,Yang Liu,A5100355893,Yang Liu,alias
1753,Dan Li,A5100380728,Dan Li,alias
693,Jun Li,A5100362083,Jun Li,alias
189,Chen Li,A5100369814,Chen Li,alias
189,Chen Li,A5092395638,Chen Li,alias
911,Katie Leach,A5052321064,L Cederberg Katie,alias
831,Ying Zhang,A5104009953,Zhang Ying,alias
1593,Min Chen,A5104124773,Min Chen,alias
135,Andrew King,A5015452730,Andrew G. King,alias
1708,Haibo Yu,A5059787224,Haibo Yu,alias
621,Yang Song,A5108276245,Song Lin Yang,alias
774,Jennifer Kelley,A5047474353,Jennifer Kelley,alias
1905,Melinda Cooper,A5048448743,Melinda Cooper,alias
2011,Maria Nugent,A5114276826,Maria Nugent,alias
1134,Daniel Anlezark,A5099239473,Daniel Anlezark,alias
831,Ying Zhang,A5101476166,Ying Zhang,alias
240,Yang Liu,A5101034323,Yang Liu,alias
453,Nicholas White,A5101716246,Nicholas White,alias
92,Emilie Dotte-Sarout,A5056928614,Émilie Dotte-Sarout,alias
1825,Elaine Wong,A5103946408,Elaine Wong,alias
1333,David Evans,A5101470923,David Evans,alias
921,Yuan Chen,A5012542617,Yuan Chen,alias
569,Yuting Zhang,A5104857813,Yuting Zhang,alias
1375,Daniel Price,A5023944507,D A Price,alias
774,Jennifer Kelley,A5057627406,Jennifer C. Kelley,alias
974,Koji Tanaka,A5103808141,Koji Tanaka,alias
1601,Rui Zhang,A5101647701,Rui Zhang,alias
831,Ying Zhang,A5103423186,Ying Zhang,alias
14,Jia Wu,A5103131083,Jia Wu,alias
240,Yang Liu,A5063412594,Yang Liu,alias
218,Ling Chen,A5102011424,Ling Chen,alias
279,Chang Xu,A5102179592,Xu Chang,alias
1601,Rui Zhang,A5102199712,Zhang Rui,alias
136,Min Xu,A5102206723,Xu Min,alias
794,Timothy Smith,A5102233944,Timothy Smith,alias
1713,Cordelia Fine,A5102237677,Cordelia Fine,alias
1273,Jingliang Li,A5102283796,LI Jing-liang,alias
1115,Sarah Wheeler,A5102310807,Sarah Wheeler,alias
728,Jian Yang,A5102393388,Yang Jian,alias
14,Jia Wu,A5102510388,Jia WU,alias
720,Dong Xu,A5102539457,Dong XU,alias
1711,Jason Evans,A5102608172,Jason C. Evans,alias
972,Kai He,A5102669034,Kai He,alias
102,Xu Huang,A5102809950,Xu Huang,alias
573,Dan Liu,A5102972273,Dan Liu,alias
800,Hao Liu,A5103184288,Hao Liu,alias
123,Jun Li,A5103190975,Jun Li,alias
123,Jun Li,A5103253527,Jun Li,alias
1224,Leo Tzou,A5105892106,Leo Tzou,alias
1924,Yun Liu,A5106641045,Liu Yun,alias
1250,Anna Johnston,A5106654326,Anna Johnston,alias
480,Saman Atapattu,A5049409481,Atapattu Saman,alias
2049,Hong-Yuan Liu,A5060248110,Hongyuan Liu,alias
2119,Hongyuan Yang,A5076392027,Hongyuan Yang,alias
2141,Andrew Martin,A5110207431,Andrew Martin,alias
2161,Christina Lim,A5001830371,Christina H. Lim,alias
2204,Jie Zhang,A5070842933,Jie Zhang,alias
2204,Jie Zhang,A5100436758,Jie Zhang,alias
2204,Jie Zhang,A5100436679,Jie Zhang,alias
2204,Jie Zhang,A5103513717,Zhang Jie,alias
2204,Jie Zhang,A5103710132,Jie Zhang,alias
2204,Jie Zhang,A5044753817,J. X. Zhang,alias
89,Xin Cao,A5099185657,Xin Cao,alias
1761,Lee Wallace,A5104642018,Lee Wallace,alias
189,Chen Li,A5106394548,Li Chen,alias
2000,Jian Li,A5114831570,Li Jian,alias
1154,Bo Li,A5114833098,Bo Li,alias
1700,Kate Shaw,A5025240927,Kate Shaw,alias
419,Li Wei,A5108511613,Wei Li,alias
1636,Sarah Spencer,A5041032603,Sarah Spencer,alias
1055,Zhi-Yong Li,A5021398744,Zhiyong Li,alias
218,Ling Chen,A5042670400,Ling Chen,alias
1903,Stephen Williams,A5108565665,Stephen W. Williams,alias
136,Min Xu,A5047277613,Xu Min,alias
693,Jun Li,A5100361769,Jun Li,alias
369,Jun Huang,A5111604384,Jun Huang,alias
831,Ying Zhang,A5100386064,Ying Zhang,alias
800,Hao Liu,A5100458806,Hao Liu,alias
240,Yang Liu,A5100710164,Yang Liu,alias
1638,Kelly Smith,A5112238932,Kelly Smith,alias
1484,Tao Liu,A5115603187,Tao Liu,alias
240,Yang Liu,A5100356103,Yang Liu,alias
2000,Jian Li,A5100773868,Li Jian,alias
71,Andrew Walker,A5081668867,Andrew Walker,alias
240,Yang Liu,A5113025137,Liu Yang,alias
476,Magdalena Zych,A5033103157,Zych Magdalena,alias
621,Yang Song,A5111041470,Yang Song,alias
1026,Zhou Zhang,A5088619975,Zhou Zhang,alias
1982,Yuan Feng,A5100579922,Yuan Feng,alias
1496,Qing Li,A5100404069,Qing Li,alias
1496,Qing Li,A5113346170,Qing Li,alias
1593,Min Chen,A5074686844,Min Chen,alias
831,Ying Zhang,A5115602326,Ying Zhang,alias
800,Hao Liu,A5115604104,Hao Liu,alias
1593,Min Chen,A5115605806,Min Chen,alias
419,Li Wei,A5100640332,Wei Li,alias
492,Zhi Li,A5100706262,Zhi Li,alias
1753,Dan Li,A5100380713,Dan Li,alias
1601,Rui Zhang,A5100422002,Rui Zhang,alias
2000,Jian Li,A5100735991,Jian Li,alias
123,Jun Li,A5100361747,Jun Li,alias
720,Dong Xu,A5112127498,Xu Dong,alias
573,Dan Liu,A5024905622,Dan Liu,alias
335,Daniel Noble,A5032039746,Daniel Noble,alias
1593,Min Chen,A5054590176,Min chen,alias
216,Jin Zhang,A5059197538,Jin Zhang,alias
1935,Kerrie Wilson,A5103624489,Kerrie Wilson,alias
248,Min Hong,A5045006854,Min Nyo Hong,alias
22,Tiangang Cui,A5074328427,Tiangang Cui,alias
1669,Daniel Fitzpatrick,A5109328911,F Daniel,alias
1019,Tim Bayne,A5005415722,Tim Bayne,alias
1984,James Murphy,A5109122625,James Murphy,alias
831,Ying Zhang,A5054918851,Ying Zhang,alias
873,Song Yao,A5033509188,Yao Song,alias
218,Ling Chen,A5092073403,Chen Ling,alias
782,Danyang Wang,A5104668762,Danyang Wang,alias
1768,Michael Smith,A5021179146,Michael Smith,alias
189,Chen Li,A5048604845,Chen Li,alias
666,Andrew Cox,A5084419638,Andrew Cox,alias
1368,Xiaolin Wang,A5036070130,Xiaolin Wang,alias
103,Jun Zhang,A5092358973,Jun Zhang,alias
2000,Jian Li,A5013325161,Jian Li,alias
1980,Justin Harris,A5083819925,Justin C. Harris,alias
1601,Rui Zhang,A5046347449,Rui Zhang,alias
87,Gang Li,A5044864697,Gang Li,alias
189,Chen Li,A5092336715,Chen Li,alias
678,Yan Jiao,A5083119265,Yan Ting Jiao,alias
2129,Ying Tan,A5113279299,Ying Tan,alias
1673,Frederik Vercauteren,A5029771607,Vercauteren Frederik,alias
541,Ke Meng,A5060644081,Ke Meng,alias
1583,Justin O'Brien,A5027402077,Justin O'Brien,alias
240,Yang Liu,A5050134501,Yang Liu,alias
103,Jun Zhang,A5107839640,Jun Zhang,alias
1759,Matthew McCormack,A5052116360,Mccormack Matthew,alias
786,Yi Du,A5016983720,Yi Du,alias
123,Jun Li,A5109770583,Jun Li,alias
1217,Cristina Rocha,A5115079300,Cristina Rocha,alias
1091,Rhodri Davies,A5115092269,Rhodri Davies,alias
